bond_id,atom1_id,atom2_id,type
3683,aiY,aHw,1
3684,aiZ,azN,7
3685,aja,DI,1
3686,ajc,amP,7
3687,ajd,wK,1
3688,aje,xP,7
3689,ajf,Um,1
3690,ajf,FY,1
3691,ajf,sk,1
3692,ajg,ajy,7
3693,ajh,ayl,1
3694,aji,JB,1
3695,aji,HT,1
3696,ajj,yx,1
3697,ajj,mi,1
3698,ajk,aya,7
3699,ajl,Dn,1
3700,ajl,kz,1
3701,ajl,avj,1
3702,ajl,RA,7
3703,ajp,fa,7
3704,ajr,Jn,3
3705,ajr,Ej,2
3706,ajs,JN,1
3707,ajs,aGz,1
3708,ajt,agj,1
3709,ajt,aGV,1
3710,aju,e,1
3711,ajx,axL,7
3712,ajz,aIs,1
3713,ajA,Jj,1
3714,ajB,iy,1
3715,ajC,abq,1
3716,ajC,YL,1
3717,ajE,vR,1
3718,ajE,pL,1
3719,ajF,qN,1
3720,ajF,tE,2
3721,ajG,ark,1
3722,ajG,Av,1
3723,ajI,WZ,1
3724,ajK,NP,1
3725,ajK,MC,7
3726,ajL,uX,1
3727,ajM,RQ,1
3728,ajN,aoM,1
3729,ajN,fv,1
3730,ajO,awS,1
3731,ajQ,akn,1
3732,ajS,aiH,1
3733,ajU,aEN,1
3734,ajV,au,1
3735,ajV,aBO,1
3736,ajW,UI,1
3737,ajX,atp,1
3738,ajX,sc,1
3739,ajX,aAH,1
3740,ajZ,YP,1
3741,aka,aGx,1
3742,aka,Lp,1
3743,akb,aln,7
3744,akc,agm,1
3745,akc,awg,1
3746,akd,TJ,2
3747,ake,KN,7
3748,akg,rl,7
3749,akh,agF,7
3750,aki,adm,7
3751,aki,Rp,7
3752,akj,jZ,7
3753,akl,awH,7
3754,akm,FH,1
3755,akn,akD,3
3756,akn,auM,1
3757,akp,aIv,1
3758,akp,a,1
3759,akp,Km,1
3760,akr,SP,1
3761,aks,ato,7
3762,akt,ajx,7
3763,akt,Ws,1
3764,aku,auP,1
3765,aku,nv,1
3766,akv,aGq,1
3767,akw,UD,1
3768,aky,aav,7
3769,aky,Pe,7
3770,aky,ahj,7
3771,akz,aoY,7
3772,akz,NP,1
3773,akA,xM,7
3774,akA,ajj,1
3775,akB,Nn,1
3776,akC,rO,2
3777,akD,vk,7
3778,akE,HZ,7
3779,akE,apo,1
3780,akE,aiu,1
3781,akF,aaR,1
3782,akF,aDX,1
3783,akI,aLB,7
3784,akJ,Bm,7
3785,akK,Oc,1
3786,akL,aae,7
3787,akM,if,7
3788,akM,wj,7
3789,akP,apI,7
3790,akQ,ey,7
3791,akR,hL,1
3792,akR,qH,1
3793,akR,aMe,1
3794,akS,sI,1
3795,akT,aBB,7
3796,akU,Sf,1
3797,akU,OS,1
3798,akX,amQ,1
3799,akX,aju,7
3800,akZ,LS,7
3801,ala,abb,1
3802,alb,axG,1
3803,alb,IO,1
3804,alc,rx,1
3805,ald,Nb,1
3806,ale,OD,1
3807,alg,nu,3
3808,alg,zX,1
3809,alh,aCe,1
3810,alj,acs,1
3811,alj,tv,1
3812,alk,Bs,1
3813,all,alZ,7
3814,alm,WR,1
3815,alm,Rf,2
3816,aln,acQ,1
3817,alo,Vr,7
3818,alq,lu,3
3819,alr,aAg,7
3820,als,fR,2
3821,als,arC,7
3822,als,aJE,1
3823,alt,hP,1
3824,alu,aIm,1
3825,alv,ya,7
3826,alz,avo,7
3827,alB,adv,1
3828,alB,ex,1
3829,alG,ns,1
3830,alG,LC,1
3831,alG,abq,1
3832,alH,mY,1
3833,alJ,uC,1
3834,alK,alz,2
3835,alL,pz,1
3836,alM,nE,1
3837,alN,aHh,3
3838,alN,aNO,3
3839,alN,hM,1
3840,alO,awB,7
3841,alP,aJs,1
3842,alR,awT,7
3843,alS,aGU,1
3844,alT,aW,7
3845,alU,atc,1
3846,alV,auG,7
3847,alV,aMc,1
3848,alY,qO,3
3849,alY,atq,3
3850,alY,wQ,1
3851,amb,alZ,7
3852,amc,FP,1
3853,amd,Zh,1
3854,ame,yY,3
3855,ame,aNj,1
3856,ame,pK,1
3857,amf,Os,7
3858,amf,Cy,7
3859,amg,up,1
3860,amg,Ki,7
3861,amh,zl,1
3862,ami,Mr,1
3863,ami,ph,1
3864,amj,ko,7
3865,amk,pV,1
3866,amk,tW,1
3867,aml,awU,1
3868,aml,Vu,7
3869,amn,aqa,1
3870,amp,pr,1
3871,amr,afo,7
3872,amr,Va,1
3873,amr,KI,1
3874,amt,Cw,7
3875,amu,aCH,2
3876,amv,Mn,2
3877,amv,Sj,3
3878,amv,aLM,2
3879,amy,aoF,1
3880,amz,Xw,1
3881,amA,zx,1
3882,amE,aBX,1
3883,amE,Sp,1
3884,amE,MX,1
3885,amF,aCC,1
3886,amG,aii,3
3887,amK,adn,1
3888,amK,DQ,1
3889,amL,aBL,1
3890,amL,aaE,7
3891,amM,aAA,7
3892,amM,acd,7
3893,amN,Dc,7
3894,amO,MO,1
3895,amO,Mn,1
3896,amO,agh,7
3897,amP,EP,7
3898,amQ,aCD,7
3899,amQ,kY,1
3900,amR,nu,1
3901,amR,aEo,1
3902,amS,aBr,7
3903,amU,aIH,7
3904,amU,aMt,1
3905,amV,afk,1
3906,amV,cj,1
3907,amW,CG,7
3908,amW,Gw,1
3909,amW,FW,7
3910,amX,aGe,1
3911,amX,BX,3
3912,amY,aCq,1
3913,amZ,Ax,1
3914,amZ,sA,1
3915,ana,KA,7
3916,anb,abp,1
3917,anc,K,1
3918,and,aFM,1
3919,ane,aHr,1
3920,anf,WI,3
3921,ang,RP,1
3922,ang,aiE,1
3923,anh,nO,3
3924,anh,Gp,7
3925,ani,zC,1
3926,ank,cP,7
3927,ano,axT,1
3928,anq,iu,1
3929,anq,zh,1
3930,anq,aOi,7
3931,anr,gj,1
3932,anr,sP,1
3933,ans,avq,7
3934,ans,abB,7
3935,ant,amG,1
3936,ant,Zi,1
3937,ant,VG,7
3938,anv,cH,1
3939,anx,fX,2
3940,anx,mO,1
3941,any,aiD,1
3942,any,aCE,1
3943,anz,ahO,3
3944,anA,aLi,1
3945,anB,ahN,1
3946,anB,api,7
3947,anD,kv,7
3948,anF,Jk,1
3949,anF,TX,1
3950,anI,aqH,1
3951,anI,bv,7
3952,anJ,Qj,1
3953,anK,UW,7
3954,anK,aon,2
3955,anK,ato,7
3956,anL,aml,1
3957,anL,acU,2
3958,anL,Ht,1
3959,anM,kJ,1
3960,anM,aGY,1
3961,anN,aBN,1
3962,anO,Bo,1
3963,anO,MJ,1
3964,anP,aCM,7
3965,anR,Zq,1
3966,anR,aHM,7
3967,anR,aJw,1
3968,anU,XI,1
3969,anV,fG,7
3970,anV,we,7
3971,anX,qQ,3
3972,anX,atB,1
3973,anX,apo,3
3974,anY,IB,1
3975,aob,aKC,1
3976,aob,Qn,3
3977,aob,ml,1
3978,aoc,anQ,1
3979,aod,abB,7
3980,aoe,Sm,1
3981,aoe,aLg,1
3982,aof,ajP,1
3983,aof,nN,1
3984,aoi,aLK,1
3985,aoj,aIf,1
3986,aok,afs,1
3987,aok,iP,1
3988,aol,hG,1
3989,aol,aiq,7
3990,aol,RP,1
3991,aon,ayW,1
3992,aon,He,1
3993,aon,TF,1
3994,aoo,acN,1
3995,aop,xK,1
3996,aor,Dz,2
3997,aor,it,3
3998,aot,rE,1
3999,aow,aDb,1
4000,aox,lX,1
4001,aox,Bn,1
4002,aoy,LH,7
4003,aoy,aeD,1
4004,aoz,EF,1
4005,aoA,aMM,3
4006,aoA,oR,7
4007,aoB,aEO,1
4008,aoB,ajh,1
4009,aoB,fD,1
4010,aoC,xX,7
4011,aoD,EM,1
4012,aoD,alL,1
4013,aoE,Ig,7
4014,aoF,auB,1
4015,aoG,aqr,7
4016,aoI,jM,1
4017,aoI,azY,1
4018,aoK,aed,7
4019,aoL,arF,1
4020,aoL,aB,1
4021,aoM,zm,1
4022,aoM,aLN,1
4023,aoN,axb,7
4024,aoN,TM,7
4025,aoP,Vk,7
4026,aoP,CF,1
4027,aoQ,XH,1
4028,aoR,Ym,7
4029,aoS,app,1
4030,aoT,DK,1
4031,aoU,EP,7
4032,aoV,Og,1
4033,aoW,ak,3
4034,aoW,aLR,7
4035,aoY,aMP,7
4036,aoZ,oY,1
4037,apa,asz,1
4038,apb,tU,1
4039,apb,afk,1
4040,apc,RB,1
4041,apd,ey,1
4042,ape,aKn,1
4043,apf,agE,7
4044,apg,DW,1
4045,apg,aaV,1
4046,aph,aMH,1
4047,api,NJ,1
4048,apk,tc,1
4049,apl,alO,1
4050,apm,Yu,1
4051,app,HF,7
4052,apq,aHH,7
4053,apq,aem,1
4054,apr,RB,1
4055,aps,azY,1
4056,aps,at,1
4057,aps,ajN,1
4058,apt,aJX,7
4059,apt,sn,7
4060,apu,cu,1
4061,apu,Tp,1
4062,apv,aND,1
4063,apv,VU,7
4064,apw,aFQ,1
4065,apw,avG,1
4066,apw,aIp,1
4067,apx,Cf,7
4068,apx,aIM,1
4069,apx,Lu,1
4070,apy,Hk,3
4071,apz,Kd,7
4072,apz,hr,1
4073,apz,aER,3
4074,apA,xr,1
4075,apA,FV,7
4076,apC,xL,7
4077,apF,kf,1
4078,apF,Zz,3
4079,apF,arZ,1
4080,apF,Vd,1
4081,apG,Kl,7
4082,apG,yo,1
4083,apH,uu,7
4084,apK,nl,7
4085,apO,aav,7
4086,apQ,DH,3
4087,apQ,fA,1
4088,apQ,jp,3
4089,apR,acG,7
4090,apS,auu,3
4091,apS,aMH,3
4092,apS,aha,1
4093,apS,agd,2
4094,apT,HI,7
4095,apV,MM,2
4096,apV,aCR,1
4097,apV,arW,2
4098,apZ,Py,1
4099,apZ,Lh,1
4100,aqb,aFw,1
4101,aqb,aKC,1
4102,aqc,GU,7
4103,aqd,Vr,7
4104,aqf,aHe,1
4105,aqf,Ga,7
4106,aqh,dk,1
4107,aqh,aIR,1
4108,aqi,FJ,1
4109,aqj,aas,7
4110,aqk,acA,1
4111,aql,asp,1
4112,aql,Fq,1
4113,aqn,FY,1
4114,aqn,v,1
4115,aqp,Lh,1
4116,aqp,If,1
4117,aqq,ah,1
4118,aqr,YD,1
4119,aqs,VW,1
4120,aqt,XD,1
4121,aqt,arP,1
4122,aqv,atm,1
4123,aqw,axL,7
4124,aqx,ary,7
4125,aqx,kw,7
4126,aqx,amS,1
4127,aqy,aMd,1
4128,aqA,rJ,7
4129,aqA,Wb,7
4130,aqB,aAq,7
4131,aqB,aJz,7
4132,aqC,avm,1
4133,aqC,fs,1
4134,aqC,aoG,1
4135,aqD,qf,3
4136,aqD,pk,1
4137,aqE,ZW,1
4138,aqF,oN,1
4139,aqG,aJb,1
4140,aqG,xt,1
4141,aqH,zG,1
4142,aqI,cA,7
4143,aqJ,cU,2
4144,aqJ,hC,7
4145,aqK,aCy,7
4146,aqN,xn,1
4147,aqP,ank,1
4148,aqP,aR,2
4149,aqQ,aAH,1
4150,aqR,aGh,3
4151,aqR,mX,1
4152,aqR,amQ,1
4153,aqS,pX,2
4154,aqS,aEO,1
4155,aqS,ajZ,1
4156,aqU,cM,1
4157,aqU,SC,1
4158,aqW,dL,1
4159,aqY,MN,1
4160,aqZ,aqk,1
4161,ara,Il,7
4162,arc,Dc,1
4163,arc,asz,1
4164,ard,aLY,7
4165,arf,Jc,7
4166,arf,aAB,7
4167,arf,Bh,7
4168,arg,vZ,1
4169,arh,jN,1
4170,arh,LP,1
4171,arh,RE,1
4172,arj,aNW,1
4173,ark,uR,1
4174,arl,aDw,1
4175,arm,aHv,7
4176,arn,GQ,1
4177,arn,Cx,7
4178,arr,atZ,7
4179,arr,YB,1
4180,ars,afa,1
4181,art,amn,1
4182,arv,YI,7
4183,ary,bB,7
4184,ary,aEm,7
4185,arz,eD,1
4186,arz,HD,2
4187,arB,aqr,7
4188,arC,IO,1
4189,arC,HC,1
4190,arD,hZ,1
4191,arF,Bn,1
4192,arH,rL,7
4193,arH,OE,7
4194,arK,aqn,7
4195,arM,ats,1
4196,arN,aCL,1
4197,arP,asC,7
4198,arQ,xU,7
4199,arR,aFJ,1
4200,arR,sR,1
4201,arS,aeG,1
4202,arS,avr,7
4203,arT,lw,1
4204,arT,aFK,1
4205,arT,HC,1
4206,arU,ew,7
4207,arU,amN,7
4208,arV,Qd,7
4209,arW,acU,1
4210,arX,lH,1
4211,arX,tC,1
4212,arY,ph,1
4213,arY,asC,7
4214,arZ,pU,1
4215,asa,LC,1
4216,asa,eB,1
4217,asa,aGi,1
4218,asb,aE,7
4219,asb,alc,7
4220,ase,aDS,7
4221,ase,yV,7
4222,ase,aMN,7
4223,asf,DV,1
4224,asg,RK,7
4225,ash,yV,7
4226,asj,Jl,1
4227,asj,aiw,7
4228,asj,Pc,1
4229,ask,ayA,1
4230,ask,Vg,1
4231,asl,ail,7
4232,asm,aNM,7
4233,asn,Ef,7
4234,asn,PY,7
4235,asp,fA,1
4236,asq,RN,7
4237,asq,Wj,1
4238,asq,yj,7
4239,asr,Ma,1
4240,asr,dB,1
4241,asr,Zb,1
4242,ass,ur,7
4243,asu,nL,7
4244,asv,jV,1
4245,asv,vZ,1
4246,asy,afZ,1
4247,asy,apR,1
4248,asB,nE,1
4249,asB,Ts,1
4250,asC,anP,1
4251,asC,alw,1
4252,asE,wM,7
4253,asF,aCu,1
4254,asG,vF,1
4255,asG,Up,1
4256,asI,Dg,7
4257,asI,adQ,1
4258,asJ,UB,1
4259,asK,anY,1
4260,asL,uo,1
4261,asM,aCv,1
4262,asM,abp,1
4263,asP,Yd,1
4264,asR,Sm,1
4265,asS,aOh,1
4266,asV,Mh,1
4267,asW,i,7
4268,asX,avk,1
4269,asY,WW,1
4270,asZ,RC,1
4271,asZ,awi,1
4272,ata,avy,1
4273,ata,CW,1
4274,atb,on,3
4275,atd,atH,1
4276,atd,dA,1
4277,ate,Xm,7
4278,ate,aCR,7
4279,atf,aau,1
4280,atg,tH,1
4281,atg,rp,1
4282,atj,FA,1
4283,atj,ang,1
4284,atj,KV,1
4285,atl,zG,1
4286,atl,ass,1
4287,atl,apG,7
4288,atm,gG,1
4289,atm,amn,1
4290,atn,apq,3
4291,atn,iM,1
4292,ato,agE,7
4293,atp,zo,2
4294,atp,xn,1
4295,atq,azO,1
4296,atr,UJ,1
4297,atr,Mz,7
4298,ats,xR,1
4299,ats,aEk,1
4300,att,ad,1
4301,att,mb,1
4302,atu,aEa,1
4303,atu,Xl,1
4304,atu,agy,7
4305,atw,S,7
4306,atw,gU,7
4307,atx,acW,1
4308,atz,ahP,7
4309,atz,aBo,7
4310,atA,Dt,2
4311,atA,YU,1
4312,atA,aGx,2
4313,atB,LD,7
4314,atE,acR,1
4315,atG,GP,7
4316,atH,aOH,1
4317,atI,aAg,7
4318,atL,VE,1
4319,atN,pY,1
4320,atN,aqM,1
4321,atO,acU,2
4322,atO,UM,1
4323,atO,anh,7
4324,atP,vq,7
4325,atR,To,1
4326,atR,akL,1
4327,atR,ayJ,1
4328,atR,aMD,3
4329,atS,aen,1
4330,atS,sC,1
4331,atT,UR,7
4332,atV,kQ,7
4333,atW,ajs,1
4334,atY,fI,1
4335,aua,JT,1
4336,aub,DO,2
4337,aub,atW,1
4338,aub,aog,1
4339,aub,aCG,2
4340,auc,Bd,7
4341,auc,cW,1
4342,aue,aem,1
4343,aug,abq,7
4344,auh,aDR,1
4345,auh,pq,1
4346,aui,QS,1
4347,aui,aoa,1
4348,auk,hO,7
4349,auk,Jm,1
4350,aum,aBU,1
4351,aun,XM,1
4352,aun,XP,1
4353,aun,up,1
4354,auo,aAU,1
4355,auo,avy,7
4356,auo,sm,1
4357,aup,VE,1
4358,auq,aub,1
4359,aur,aqY,2
4360,aur,aK,1
4361,aut,afB,1
4362,aut,ani,7
4363,auu,aIb,7
4364,auv,aoN,1
4365,auw,aGt,7
4366,auy,mS,1
4367,auz,iW,2
4368,auz,aGC,3
4369,auA,EB,1
4370,auA,aEW,7
4371,auB,BY,1
4372,auB,Rr,1
4373,auC,ZV,1
4374,auD,bb,7
4375,auH,aOz,1
4376,auH,qL,2
4377,auI,EH,1
4378,auI,YH,1
4379,auJ,mo,7
4380,auM,aAg,7
4381,auM,Re,1
4382,auN,atK,1
4383,auP,aMb,1
4384,auP,oD,1
4385,auP,aKv,7
4386,auQ,nu,1
4387,auS,akc,1
4388,auT,DS,1
4389,auT,JG,7
4390,auU,Vs,3
4391,auU,tX,1
4392,auV,OX,7
4393,auY,ajk,1
4394,auZ,aFE,1
4395,auZ,aGF,1
4396,ava,afp,1
4397,avb,cr,1
4398,avc,Lb,7
4399,avd,aHT,1
4400,ave,ii,1
4401,ave,JD,2
4402,avf,yW,1
4403,avg,aBO,1
4404,avg,Ll,3
4405,avg,fn,3
4406,avh,xH,1
4407,avi,BE,1
4408,avj,Zj,1
4409,avm,Uz,1
4410,avm,aCJ,1
4411,avo,afP,1
4412,avp,akx,1
4413,avr,SZ,1
4414,avs,Jt,1
4415,avt,jv,1
4416,avt,aDc,1
4417,avv,aDd,1
4418,avv,sK,1
4419,avy,XC,1
4420,avz,dm,1
4421,avA,Mf,1
4422,avA,IH,1
4423,avB,afA,1
4424,avB,aDV,1
4425,avC,arL,1
4426,avC,Dq,7
4427,avD,if,7
4428,avE,aCN,1
4429,avE,dg,1
4430,avG,avw,7
4431,avH,arD,1
4432,avH,Zo,1
4433,avI,Sx,1
4434,avI,uQ,2
4435,avJ,aBE,1
4436,avK,fJ,2
4437,avK,abz,3
4438,avL,wl,1
4439,avN,wH,3
4440,avN,acp,1
4441,avP,ajj,1
4442,avQ,rA,1
4443,avR,Ul,7
4444,avR,GA,7
4445,avS,qt,7
4446,avT,Ru,1
4447,avT,li,7
4448,avT,acl,7
4449,avU,ER,7
4450,avU,vv,1
4451,avW,qx,1
4452,avW,anE,1
4453,avX,apN,1
4454,avX,JC,1
4455,avY,el,1
4456,avY,uz,7
4457,avZ,amo,1
4458,awa,xp,1
4459,awa,agB,7
4460,awc,arn,1
4461,awc,amd,1
4462,awc,ass,1
4463,awe,hi,7
4464,awg,afa,1
4465,awi,lt,1
4466,awi,Gs,1
4467,awi,aqD,1
4468,awk,gj,1
4469,awl,aDn,1
4470,awl,to,1
4471,awl,amQ,1
4472,awm,ag,1
4473,awn,adv,1
4474,awo,arM,7
4475,awq,aLq,7
4476,awq,ET,7
4477,awr,dn,1
4478,awr,afK,1
4479,awt,zd,7
4480,awu,ahF,1
4481,awv,mQ,1
4482,aww,wD,1
4483,awx,ajw,1
4484,awy,aeI,7
4485,awy,pf,1
4486,awA,sD,7
4487,awA,arz,7
4488,awB,aip,1
4489,awB,RG,1
4490,awB,ayq,1
4491,awC,atR,1
4492,awD,aze,7
4493,awD,aDn,1
4494,awE,ai,7
4495,awE,qE,1
4496,awF,bv,7
4497,awG,yh,7
4498,awH,acA,2
4499,awH,alD,7
4500,awI,axK,1
4501,awJ,acJ,1
4502,awJ,awe,1
4503,awL,UV,1
4504,awL,aAQ,1
4505,awM,XU,1
4506,awM,vy,1
4507,awN,GM,1
4508,awO,zV,7
4509,awO,Zp,1
4510,awP,xW,7
4511,awQ,ajN,1
4512,awQ,Mv,7
4513,awR,abH,1
4514,awR,aru,1
4515,awT,alU,1
4516,awT,amo,3
4517,awT,Ks,1
4518,awU,aBF,7
4519,awV,agm,7
4520,awW,sa,1
4521,awW,aqK,1
4522,awZ,Iu,7
4523,axa,azT,7
4524,axb,aeg,7
4525,axd,GL,2
4526,axd,Rz,7
4527,axd,aao,1
4528,axe,ti,1
4529,axe,nP,1
4530,axe,Em,1
4531,axg,G,7
4532,axg,avR,7
4533,axi,zd,7
4534,axi,yn,7
4535,axj,aFj,1
4536,axk,adY,1
4537,axk,pq,1
4538,axm,aFy,1
4539,axm,OD,1
4540,axn,agY,1
4541,axo,xa,2
4542,axp,abH,1
4543,axp,aaV,1
4544,axr,nl,7
4545,axt,Co,7
4546,axu,TI,2
4547,axu,la,3
4548,axu,uk,1
4549,axv,aBn,1
4550,axz,Rc,7
4551,axz,Qc,1
4552,axA,ani,7
4553,axB,kp,1
4554,axE,WY,1
4555,axE,aoQ,1
4556,axE,adV,1
4557,axF,nc,3
4558,axJ,abe,7
4559,axJ,aaN,1
4560,axM,aq,7
4561,axM,agT,1
4562,axN,Tu,7
4563,axN,vv,1
4564,axO,nB,1
4565,axO,eG,1
4566,axO,aGo,1
4567,axP,Bg,1
4568,axP,aKL,1
4569,axQ,qb,1
4570,axS,ajV,7
4571,axT,iZ,7
4572,axU,L,1
4573,axU,Yu,7
4574,axV,abi,1
4575,axY,GW,1
4576,axY,Ef,7
4577,axY,dk,1
4578,ayb,VM,1
4579,ayc,rf,1
4580,ayd,jz,1
4581,ayd,no,1
4582,aye,sV,7
4583,aye,agT,1
4584,ayf,aNd,1
4585,ayh,aaI,1
4586,ayh,aOk,2
4587,ayk,aEQ,7
4588,ayl,azm,1
4589,ayl,aol,7
4590,aym,aek,7
4591,ayo,FC,7
4592,ayo,azl,1
4593,ayp,aKS,1
4594,ayq,dF,7
4595,ayr,Ji,1
4596,ayu,aJZ,7
4597,ayu,awB,7
4598,ayu,iQ,7
4599,ayv,fv,1
4600,ayv,RW,7
4601,ayx,arR,7
4602,ayy,TG,1
4603,ayz,aHD,7
4604,ayz,aHj,1
4605,ayA,aIj,7
4606,ayA,anv,7
4607,ayC,LC,1
4608,ayC,aoX,2
4609,ayD,Tk,1
4610,ayH,aAP,1
4611,ayH,dP,1
4612,ayJ,atj,7
4613,ayK,ex,1
4614,ayK,akJ,1
4615,ayM,aEN,1
4616,ayM,aMt,1
4617,ayP,aod,1
4618,ayQ,afG,1
4619,ayS,Pk,7
4620,ayT,iS,1
4621,ayU,ey,1
4622,ayU,Ep,1
4623,ayV,wV,1
4624,ayW,tk,1
4625,ayY,amj,1
4626,ayY,alZ,7
4627,ayZ,zZ,1
4628,azb,VF,1
4629,azb,aKQ,1
4630,azc,as,1
4631,azd,tG,1
4632,azd,rP,1
4633,aze,WD,2
4634,aze,CE,2
4635,azf,azZ,1
4636,azf,agQ,2
4637,azh,aIN,7
4638,azj,YE,1
4639,azj,Ah,7
4640,azl,aMg,2
4641,azl,Ek,2
4642,azm,HA,7
4643,azp,aGz,1
4644,azq,Uy,7
4645,azs,aLZ,2
4646,azs,aov,1
4647,azt,aNT,1
4648,azu,lj,1
4649,azv,WF,1
4650,azw,YB,1
4651,azx,os,2
4652,azx,aGa,1
4653,azy,agg,1
4654,azz,Wh,3
4655,azz,rP,1
4656,azA,aim,1
4657,azA,afE,1
4658,azB,akF,1
4659,azC,axW,1
4660,azD,aFQ,1
4661,azE,aAK,1
4662,azF,I,1
4663,azG,nB,7
4664,azG,pO,1
4665,azH,lX,1
4666,azI,ok,1
4667,azI,Sf,1
4668,azI,azh,1
4669,azJ,abp,2
4670,azJ,lW,3
4671,azJ,aLU,1
4672,azK,aom,1
4673,azL,age,7
4674,azL,RR,7
4675,azM,azK,7
4676,azM,Iv,7
4677,azN,nn,1
4678,azN,nY,1
4679,azP,hi,7
4680,azQ,fg,1
4681,azR,arv,7
4682,azS,aNg,7
4683,azT,wL,1
4684,azT,ahE,7
4685,azV,Kk,1
4686,azW,aGX,1
4687,azX,aqg,1
4688,azX,Cp,1
4689,azY,Ed,7
4690,azY,bI,1
4691,azZ,WV,7
4692,azZ,aNl,1
4693,aAa,awR,1
4694,aAa,yo,1
4695,aAd,TT,1
4696,aAf,Ap,1
4697,aAf,ajb,1
4698,aAg,RS,1
4699,aAh,Bk,7
4700,aAj,jS,1
4701,aAj,Cw,7
4702,aAk,fq,7
4703,aAk,mK,7
4704,aAk,DD,1
4705,aAm,aDc,1
4706,aAm,BG,1
4707,aAn,asW,2
4708,aAo,Dp,7
4709,aAp,Ls,7
4710,aAp,pQ,1
4711,aAp,aCZ,1
4712,aAq,agz,1
4713,aAr,aMP,1
4714,aAt,aAS,1
4715,aAt,aCc,1
4716,aAu,aMC,7
4717,aAv,mb,1
4718,aAw,afK,1
4719,aAw,pO,1
4720,aAx,asp,1
4721,aAy,afK,1
4722,aAz,aqr,7
4723,aAz,akS,1
4724,aAA,kk,1
4725,aAB,acO,7
4726,aAD,afI,2
4727,aAE,nQ,1
4728,aAF,aDw,1
4729,aAG,OW,7
4730,aAG,ee,1
4731,aAI,aCA,3
4732,aAI,YD,1
4733,aAJ,axr,7
4734,aAJ,asL,1
4735,aAK,aaz,7
4736,aAL,nY,1
4737,aAM,ajX,7
4738,aAN,mN,1
4739,aAN,aBo,7
4740,aAN,ve,1
4741,aAO,up,1
4742,aAO,axc,1
4743,aAP,RB,1
4744,aAQ,LP,7
4745,aAS,uN,7
4746,aAT,Ru,2
4747,aAV,aNC,7
4748,aAW,Yh,1
4749,aAW,sC,1
4750,aAY,SK,1
4751,aAY,SD,1
4752,aBa,iP,1
4753,aBa,gP,1
4754,aBb,axD,1
4755,aBb,Mj,1
4756,aBd,aNW,1
4757,aBd,asO,7
4758,aBe,la,3
4759,aBe,zc,1
4760,aBe,eU,7
4761,aBf,apz,7
4762,aBg,ST,1
4763,aBh,aeA,1
4764,aBh,aum,7
4765,aBi,KY,7
4766,aBi,ag,1
4767,aBj,zu,1
4768,aBj,AQ,1
4769,aBk,dJ,1
4770,aBk,YM,7
4771,aBl,Ep,1
4772,aBm,MD,1
4773,aBn,aAw,7
4774,aBn,aeO,7
4775,aBo,Kb,7
4776,aBp,Ja,7
4777,aBp,in,7
4778,aBq,rz,7
4779,aBq,zO,7
4780,aBr,zl,7
4781,aBr,ep,1
4782,aBs,Ok,1
4783,aBs,K,1
4784,aBt,gL,7
4785,aBu,ayt,7
4786,aBv,arw,3
4787,aBv,bg,7
4788,aBw,fw,7
4789,aBy,iL,1
4790,aBy,apR,1
4791,aBA,aoU,7
4792,aBB,xP,7
4793,aBB,Os,7
4794,aBD,RV,7
4795,aBF,MW,2
4796,aBL,azy,1
4797,aBM,NJ,1
4798,aBM,asx,1
4799,aBN,vJ,1
4800,aBO,uo,1
4801,aBP,fF,1
4802,aBP,aaD,1
4803,aBS,acn,7
4804,aBU,tv,1
4805,aBV,iV,1
4806,aBY,HI,7
4807,aBZ,KY,1
4808,aBZ,CG,1
4809,aCa,gn,1
4810,aCc,aJE,1
4811,aCc,alY,1
4812,aCc,abq,1
4813,aCd,aqy,7
4814,aCf,Qd,7
4815,aCf,ub,7
4816,aCg,aGV,1
4817,aCj,wV,1
4818,aCj,aJF,1
4819,aCk,JK,7
4820,aCk,Ie,7
4821,aCm,aGI,7
4822,aCn,aqT,7
4823,aCn,aqV,1
4824,aCn,Am,1
4825,aCp,Fe,7
4826,aCr,aFh,1
4827,aCs,xO,1
4828,aCt,aIx,7
4829,aCv,alh,7
4830,aCv,alj,1
4831,aCw,zi,1
4832,aCw,aLo,1
4833,aCx,YY,1
4834,aCx,rF,7
4835,aCy,aMq,1
4836,aCz,apm,7
4837,aCB,asc,7
4838,aCD,fq,1
4839,aCD,QG,2
4840,aCE,yO,1
4841,aCE,HA,7
4842,aCF,axl,1
4843,aCF,apL,1
4844,aCF,apk,1
4845,aCG,mQ,2
4846,aCG,aff,2
4847,aCH,aiY,7
4848,aCI,aym,1
4849,aCJ,YN,1
4850,aCJ,dy,1
4851,aCL,bY,1
4852,aCM,kr,7
4853,aCM,acT,1
4854,aCP,WM,1
4855,aCP,aus,1
4856,aCR,aMS,1
4857,aCR,bT,1
4858,aCU,aIo,1
4859,aCU,aLe,1
4860,aCV,UW,7
4861,aCV,aqd,1
4862,aCW,atC,1
4863,aCY,apQ,7
4864,aCZ,aJp,7
4865,aDa,alE,7
4866,aDb,RJ,1
4867,aDb,VX,2
4868,aDc,cJ,1
4869,aDe,acx,1
4870,aDf,aoC,1
4871,aDf,anN,1
4872,aDf,Fh,7
4873,aDg,yg,1
4874,aDg,aJZ,7
4875,aDh,jS,1
