element,type,charge,molecule_id,atom_id,node_type
c,22,0.137,101,2609,atom
c,22,-0.116,101,2610,atom
o,40,-0.781,101,2611,atom
c,22,-0.116,101,2612,atom
o,40,-0.392,101,2613,atom
c,22,-0.119,101,2614,atom
c,22,0.019,101,2615,atom
c,22,0.019,101,2616,atom
c,32,0.014,101,2617,atom
n,38,-0.412,101,2618,atom
c,22,0.019,101,2619,atom
n,32,-0.412,101,2620,atom
c,29,-0.386,101,2621,atom
c,22,0.019,101,2622,atom
c,22,0.019,101,2623,atom
o,45,-0.121,101,2624,atom
c,22,0.019,101,2625,atom
c,22,0.019,101,2626,atom
c,22,0.019,101,2627,atom
c,22,0.019,101,2628,atom
c,22,0.019,101,2629,atom
c,29,0.141,101,2630,atom
c,22,0.019,101,2631,atom
o,40,-0.384,101,2632,atom
c,22,-0.12,101,2633,atom
c,27,0.146,101,2634,atom
c,29,-0.108,101,2635,atom
c,29,0.002,101,2636,atom
c,22,-0.084,101,2637,atom
n,38,0.137,101,2638,atom
o,40,-0.395,102,2639,atom
c,22,-0.134,102,2640,atom
h,3,0.154,102,2641,atom
h,3,0.139,102,2642,atom
c,21,-0.08,102,2643,atom
c,22,0.015,102,2644,atom
c,22,0.055,102,2645,atom
c,22,-0.08,102,2646,atom
o,40,0.03,102,2647,atom
h,3,0.152,102,2648,atom
h,3,0.143,102,2649,atom
h,3,0.143,102,2650,atom
c,93,-0.396,102,2651,atom
n,38,0.817,102,2652,atom
c,22,-0.08,102,2653,atom
c,22,-0.122,102,2654,atom
h,3,0.152,103,2655,atom
h,3,0.152,103,2656,atom
c,93,-0.137,103,2657,atom
h,3,0.056,103,2658,atom
c,93,0.006,103,2659,atom
c,22,-0.122,103,2660,atom
c,22,-0.122,103,2661,atom
c,22,0.153,103,2662,atom
h,3,0.152,103,2663,atom
c,22,-0.115,103,2664,atom
c,22,-0.121,103,2665,atom
h,3,0.058,103,2666,atom
h,3,0.054,103,2667,atom
c,34,-0.137,103,2668,atom
c,93,-0.191,103,2669,atom
o,40,-0.4,103,2670,atom
n,38,0.805,103,2671,atom
c,22,-0.133,103,2672,atom
c,22,-0.126,103,2673,atom
o,40,0.015,104,2674,atom
o,40,0.113,104,2675,atom
c,22,-0.123,104,2676,atom
c,22,-0.122,104,2677,atom
c,22,-0.115,104,2678,atom
c,22,-0.114,104,2679,atom
o,40,-0.4,104,2680,atom
c,34,0.09,104,2681,atom
h,3,0.176,104,2682,atom
h,3,0.139,104,2683,atom
h,3,0.058,104,2684,atom
n,38,0.817,104,2685,atom
c,22,-0.114,104,2686,atom
c,22,-0.11,104,2687,atom
h,3,0.137,105,2688,atom
c,22,-0.114,105,2689,atom
c,22,-0.124,105,2690,atom
o,40,0.047,105,2691,atom
h,3,0.136,105,2692,atom
h,3,0.129,105,2693,atom
h,3,0.136,105,2694,atom
o,40,-0.11,105,2695,atom
h,3,0.136,105,2696,atom
c,22,-0.114,105,2697,atom
c,22,-0.108,105,2698,atom
h,3,0.059,105,2699,atom
c,22,-0.114,105,2700,atom
n,38,0.14,105,2701,atom
h,3,0.061,105,2702,atom
o,40,-0.395,105,2703,atom
c,22,-0.386,105,2704,atom
h,3,0.129,105,2705,atom
h,3,0.137,105,2706,atom
h,3,0.134,105,2707,atom
h,3,-0.12,105,2708,atom
n,38,0.011,105,2709,atom
c,22,0.142,105,2710,atom
c,22,-0.067,105,2711,atom
h,3,0.061,106,2712,atom
c,22,-0.115,106,2713,atom
h,3,0.061,106,2714,atom
h,3,0.061,106,2715,atom
h,3,0.129,106,2716,atom
h,3,0.154,106,2717,atom
h,3,0.134,106,2718,atom
h,3,0.148,106,2719,atom
c,22,-0.386,106,2720,atom
c,28,-0.393,106,2721,atom
c,22,-0.124,106,2722,atom
h,3,0.817,106,2723,atom
h,3,0.061,106,2724,atom
h,3,-0.131,106,2725,atom
h,3,0.139,106,2726,atom
c,22,-0.124,106,2727,atom
c,22,-0.124,106,2728,atom
n,38,0.813,106,2729,atom
c,28,-0.418,106,2730,atom
c,22,-0.109,106,2731,atom
c,22,-0.125,106,2732,atom
h,3,0.129,106,2733,atom
o,40,-0.076,106,2734,atom
h,3,0.149,106,2735,atom
h,3,0.127,106,2736,atom
c,22,-0.126,106,2737,atom
n,38,0.813,106,2738,atom
c,22,0.202,106,2739,atom
h,3,0.817,107,2740,atom
c,34,-0.137,107,2741,atom
c,22,-0.124,107,2742,atom
c,22,-0.121,107,2743,atom
c,22,-0.124,107,2744,atom
c,28,-0.167,107,2745,atom
c,22,0.202,107,2746,atom
c,22,-0.118,107,2747,atom
c,22,-0.124,107,2748,atom
h,3,0.149,107,2749,atom
o,40,-0.395,107,2750,atom
h,3,0.288,107,2751,atom
h,3,0.288,107,2752,atom
h,3,0.152,107,2753,atom
o,40,-0.076,107,2754,atom
c,34,-0.15,107,2755,atom
o,40,-0.4,107,2756,atom
c,22,-0.115,108,2757,atom
c,22,-0.393,108,2758,atom
h,3,0.152,108,2759,atom
c,22,0.146,108,2760,atom
c,22,-0.115,108,2761,atom
h,3,0.127,108,2762,atom
c,22,0.031,108,2763,atom
c,22,-0.115,108,2764,atom
h,3,0.061,108,2765,atom
h,3,0.136,108,2766,atom
h,3,0.134,108,2767,atom
h,3,0.152,108,2768,atom
h,3,0.054,108,2769,atom
n,38,0.006,108,2770,atom
c,22,0.142,108,2771,atom
c,22,-0.39,108,2772,atom
h,3,0.188,108,2773,atom
h,3,0.008,108,2774,atom
o,40,-0.395,108,2775,atom
c,22,0.188,109,2776,atom
h,3,0.135,109,2777,atom
o,40,-0.384,109,2778,atom
o,40,-0.377,109,2779,atom
c,29,0.004,109,2780,atom
n,21,-0.385,109,2781,atom
n,50,-0.092,109,2782,atom
c,29,0.141,109,2783,atom
o,40,-0.392,109,2784,atom
c,29,0.141,109,2785,atom
n,38,-0.385,109,2786,atom
c,22,0.188,109,2787,atom
n,38,-0.119,109,2788,atom
o,40,-0.392,109,2789,atom
c,22,0.019,109,2790,atom
c,29,0.014,109,2791,atom
c,29,0.146,109,2792,atom
c,22,-0.119,109,2793,atom
c,22,0.019,109,2794,atom
c,22,0.019,109,2795,atom
c,22,-0.119,109,2796,atom
c,22,-0.382,109,2797,atom
c,22,-0.137,109,2798,atom
c,22,0.019,109,2799,atom
c,29,0.014,109,2800,atom
c,22,0.019,109,2801,atom
n,38,0.813,109,2802,atom
c,22,0.019,109,2803,atom
o,40,0.118,109,2804,atom
c,29,0.132,109,2805,atom
o,40,0.807,109,2806,atom
c,22,0.019,109,2807,atom
c,22,0.019,109,2808,atom
h,3,0.141,109,2809,atom
n,38,0.813,109,2810,atom
c,22,0.137,109,2811,atom
c,22,0.188,109,2812,atom
o,40,-0.39,109,2813,atom
o,40,-0.397,109,2814,atom
h,3,0.014,109,2815,atom
h,3,0.152,110,2816,atom
c,22,0.202,110,2817,atom
h,3,0.104,110,2818,atom
h,3,0.817,110,2819,atom
h,3,0.136,110,2820,atom
c,93,-0.191,110,2821,atom
h,3,0.817,110,2822,atom
h,3,0.152,110,2823,atom
c,22,-0.124,110,2824,atom
c,22,-0.114,110,2825,atom
c,22,-0.122,110,2826,atom
o,40,0.017,110,2827,atom
c,22,-0.124,110,2828,atom
n,28,0.818,110,2829,atom
c,22,0.145,110,2830,atom
c,22,-0.08,110,2831,atom
c,22,0.807,110,2832,atom
h,3,0.152,110,2833,atom
h,3,0.154,110,2834,atom
n,38,0.806,110,2835,atom
c,93,-0.137,110,2836,atom
h,3,0.058,110,2837,atom
h,3,0.137,110,2838,atom
h,3,-0.106,110,2839,atom
c,22,0.128,110,2840,atom
c,22,-0.126,110,2841,atom
c,22,-0.115,110,2842,atom
c,22,-0.115,111,2843,atom
c,27,-0.085,111,2844,atom
o,40,-0.413,111,2845,atom
c,22,-0.115,111,2846,atom
c,22,0.142,111,2847,atom
c,22,-0.123,111,2848,atom
h,3,0.061,111,2849,atom
c,22,-0.115,111,2850,atom
c,22,-0.123,111,2851,atom
h,3,0.13,111,2852,atom
h,3,0.136,111,2853,atom
h,3,0.152,111,2854,atom
o,40,-0.4,111,2855,atom
c,21,-0.115,111,2856,atom
c,22,-0.122,111,2857,atom
n,38,-0.126,111,2858,atom
o,34,0.009,111,2859,atom
h,3,0.154,111,2860,atom
h,3,0.136,111,2861,atom
c,22,-0.125,111,2862,atom
h,3,0.152,111,2863,atom
h,3,0.134,111,2864,atom
h,3,-0.12,111,2865,atom
h,3,0.137,111,2866,atom
h,3,-0.12,111,2867,atom
h,3,0.152,112,2868,atom
h,3,0.012,112,2869,atom
o,40,-0.389,112,2870,atom
h,3,0.188,112,2871,atom
o,40,-0.191,112,2872,atom
h,3,0.135,112,2873,atom
c,22,-0.393,112,2874,atom
c,22,-0.124,112,2875,atom
h,3,0.188,112,2876,atom
h,3,0.127,112,2877,atom
h,3,-0.142,112,2878,atom
h,3,0.136,112,2879,atom
o,40,-0.395,112,2880,atom
h,3,0.152,112,2881,atom
h,3,0.136,112,2882,atom
c,22,-0.117,112,2883,atom
c,22,-0.121,112,2884,atom
c,22,-0.122,112,2885,atom
h,3,0.136,112,2886,atom
h,3,-0.142,112,2887,atom
c,22,-0.067,112,2888,atom
c,22,0.142,112,2889,atom
c,22,-0.118,112,2890,atom
h,3,0.137,112,2891,atom
c,22,0.282,112,2892,atom
h,3,0.138,112,2893,atom
h,3,0.136,112,2894,atom
c,22,-0.124,112,2895,atom
c,22,0.816,112,2896,atom
n,38,-0.126,112,2897,atom
o,40,-0.11,113,2898,atom
o,40,-0.395,113,2899,atom
c,36,-0.076,113,2900,atom
c,22,-0.11,113,2901,atom
c,26,-0.11,113,2902,atom
c,22,-0.113,113,2903,atom
c,34,-0.4,113,2904,atom
h,3,0.061,113,2905,atom
c,27,-0.383,113,2906,atom
n,38,-0.119,113,2907,atom
c,22,0.016,113,2908,atom
h,3,0.149,113,2909,atom
c,29,-0.083,113,2910,atom
o,40,-0.4,113,2911,atom
h,3,0.139,113,2912,atom
c,34,-0.191,113,2913,atom
o,40,-0.4,113,2914,atom
c,22,-0.126,113,2915,atom
c,22,-0.115,113,2916,atom
c,22,-0.121,113,2917,atom
c,22,0.004,114,2918,atom
n,38,0.162,114,2919,atom
h,3,0.137,114,2920,atom
c,21,-0.383,114,2921,atom
h,3,0.137,114,2922,atom
h,3,0.104,114,2923,atom
c,22,-0.126,114,2924,atom
c,27,0.096,114,2925,atom
c,27,-0.11,114,2926,atom
c,40,-0.4,114,2927,atom
c,22,0.054,114,2928,atom
c,22,-0.11,114,2929,atom
h,3,0.149,114,2930,atom
h,3,0.061,114,2931,atom
h,3,0.136,114,2932,atom
h,3,0.152,114,2933,atom
h,3,0.073,114,2934,atom
c,22,0.153,114,2935,atom
h,3,0.288,115,2936,atom
c,22,0.153,115,2937,atom
h,3,0.149,115,2938,atom
c,93,0.09,115,2939,atom
h,3,0.154,115,2940,atom
o,40,-0.395,115,2941,atom
h,3,0.152,115,2942,atom
c,93,-0.137,115,2943,atom
n,38,-0.126,115,2944,atom
c,22,0.145,115,2945,atom
c,22,0.015,115,2946,atom
h,3,0.152,115,2947,atom
c,22,0.128,115,2948,atom
h,3,0.151,115,2949,atom
h,3,0.139,115,2950,atom
c,34,-0.076,115,2951,atom
c,22,0.062,115,2952,atom
c,22,-0.123,115,2953,atom
c,22,-0.126,115,2954,atom
h,3,0.119,115,2955,atom
h,3,0.137,115,2956,atom
h,3,0.152,115,2957,atom
h,3,0.054,115,2958,atom
c,22,-0.126,115,2959,atom
o,16,-0.129,115,2960,atom
c,22,-0.114,115,2961,atom
h,3,0.139,116,2962,atom
o,40,-0.394,116,2963,atom
h,3,0.136,116,2964,atom
h,3,0.152,116,2965,atom
h,3,0.127,116,2966,atom
c,22,-0.133,116,2967,atom
c,22,-0.124,116,2968,atom
o,40,-0.393,116,2969,atom
h,3,0.188,116,2970,atom
o,40,-0.391,116,2971,atom
c,22,-0.126,116,2972,atom
h,3,0.136,116,2973,atom
c,22,-0.124,116,2974,atom
o,40,-0.396,116,2975,atom
h,3,0.129,116,2976,atom
o,40,-0.107,116,2977,atom
c,22,-0.126,116,2978,atom
c,22,-0.126,116,2979,atom
h,3,0.136,116,2980,atom
c,22,-0.126,116,2981,atom
c,22,-0.081,116,2982,atom
h,3,0.188,116,2983,atom
o,40,-0.393,116,2984,atom
h,3,0.058,116,2985,atom
h,3,0.061,116,2986,atom
c,22,-0.124,116,2987,atom
c,22,0.059,116,2988,atom
c,22,-0.126,116,2989,atom
h,3,0.137,117,2990,atom
n,38,-0.109,117,2991,atom
c,22,-0.377,117,2992,atom
h,3,0.188,117,2993,atom
h,3,0.288,117,2994,atom
h,3,-0.134,117,2995,atom
h,3,0.152,117,2996,atom
h,3,0.149,117,2997,atom
h,3,0.152,117,2998,atom
c,22,-0.125,117,2999,atom
n,38,-0.119,117,3000,atom
h,3,0.127,117,3001,atom
c,22,-0.124,117,3002,atom
c,22,-0.123,117,3003,atom
h,3,0.152,117,3004,atom
h,3,0.152,117,3005,atom
c,22,-0.124,117,3006,atom
h,3,0.139,117,3007,atom
h,3,0.152,117,3008,atom
o,40,-0.395,117,3009,atom
c,93,-0.15,117,3010,atom
c,22,-0.097,117,3011,atom
n,38,0.813,117,3012,atom
c,22,0.141,117,3013,atom
h,3,0.138,118,3014,atom
h,3,0.152,118,3015,atom
h,3,0.149,118,3016,atom
h,3,0.138,118,3017,atom
h,3,0.154,118,3018,atom
h,3,0.129,118,3019,atom
h,3,0.152,118,3020,atom
c,22,-0.121,118,3021,atom
c,22,-0.122,118,3022,atom
c,22,-0.126,118,3023,atom
o,40,-0.413,118,3024,atom
h,3,0.137,118,3025,atom
h,3,0.136,118,3026,atom
h,3,0.188,118,3027,atom
h,3,0.138,118,3028,atom
o,40,-0.11,118,3029,atom
c,22,-0.121,118,3030,atom
c,34,-0.084,118,3031,atom
n,38,-0.126,118,3032,atom
c,27,-0.091,118,3033,atom
c,22,0.145,118,3034,atom
o,40,-0.395,118,3035,atom
h,3,0.136,118,3036,atom
c,22,-0.107,118,3037,atom
h,3,-0.084,118,3038,atom
h,3,0.188,118,3039,atom
h,3,0.136,118,3040,atom
c,22,0.202,118,3041,atom
c,29,-0.388,118,3042,atom
c,22,-0.114,118,3043,atom
h,3,0.817,119,3044,atom
o,40,-0.395,119,3045,atom
c,22,-0.121,119,3046,atom
c,22,-0.121,119,3047,atom
c,22,-0.118,119,3048,atom
c,22,-0.121,119,3049,atom
c,93,-0.133,119,3050,atom
c,34,-0.191,119,3051,atom
h,3,0.148,119,3052,atom
h,3,0.152,119,3053,atom
h,3,0.061,119,3054,atom
c,22,-0.118,119,3055,atom
c,27,0.017,119,3056,atom
c,22,-0.112,119,3057,atom
o,40,-0.384,120,3058,atom
h,3,0.135,120,3059,atom
h,3,0.118,120,3060,atom
h,3,0.144,120,3061,atom
o,40,-0.094,120,3062,atom
h,3,0.142,120,3063,atom
h,3,0.118,120,3064,atom
h,3,0.145,120,3065,atom
o,40,-0.394,120,3066,atom
h,3,-0.122,120,3067,atom
o,40,-0.381,120,3068,atom
h,3,0.136,120,3069,atom
h,3,0.058,120,3070,atom
c,22,0.112,120,3071,atom
c,92,0.144,120,3072,atom
c,22,0.112,120,3073,atom
c,22,0.112,120,3074,atom
c,22,0.112,120,3075,atom
c,29,0.011,120,3076,atom
c,22,0.112,120,3077,atom
c,22,0.019,120,3078,atom
c,22,0.112,120,3079,atom
o,40,0.059,120,3080,atom
c,22,0.019,120,3081,atom
c,22,0.112,120,3082,atom
h,3,-0.106,120,3083,atom
n,38,0.806,120,3084,atom
n,38,-0.39,120,3085,atom
n,28,-0.085,120,3086,atom
c,45,0.012,120,3087,atom
h,3,0.132,120,3088,atom
h,3,0.136,120,3089,atom
h,3,0.13,120,3090,atom
o,40,-0.385,120,3091,atom
h,3,0.058,121,3092,atom
h,3,0.152,121,3093,atom
h,3,0.139,121,3094,atom
o,40,-0.395,121,3095,atom
h,3,0.118,121,3096,atom
o,40,-0.395,121,3097,atom
c,22,-0.124,121,3098,atom
n,32,0.814,121,3099,atom
c,22,-0.126,121,3100,atom
c,22,-0.13,121,3101,atom
c,22,-0.124,121,3102,atom
h,3,0.137,121,3103,atom
c,22,-0.124,121,3104,atom
c,22,-0.124,121,3105,atom
c,22,-0.125,121,3106,atom
c,22,-0.125,121,3107,atom
c,22,-0.115,121,3108,atom
h,3,0.152,121,3109,atom
c,22,0.002,121,3110,atom
h,3,0.143,121,3111,atom
h,3,0.136,121,3112,atom
h,3,0.149,121,3113,atom
o,40,-0.097,121,3114,atom
h,3,0.149,121,3115,atom
h,3,0.152,121,3116,atom
h,3,0.152,121,3117,atom
h,3,0.136,122,3118,atom
o,40,-0.088,122,3119,atom
h,3,0.073,122,3120,atom
h,3,0.135,122,3121,atom
h,3,0.137,122,3122,atom
o,40,-0.397,122,3123,atom
h,3,0.139,122,3124,atom
c,22,-0.124,122,3125,atom
c,22,-0.137,122,3126,atom
c,22,-0.124,122,3127,atom
o,40,-0.39,122,3128,atom
o,40,-0.391,122,3129,atom
c,22,-0.124,122,3130,atom
c,22,-0.133,122,3131,atom
c,29,-0.091,122,3132,atom
h,3,0.137,122,3133,atom
c,27,-0.191,122,3134,atom
c,22,-0.124,122,3135,atom
o,40,-0.381,122,3136,atom
h,3,0.136,122,3137,atom
h,3,0.136,122,3138,atom
h,3,0.135,122,3139,atom
c,22,-0.126,122,3140,atom
c,22,0.142,122,3141,atom
c,22,-0.124,122,3142,atom
c,27,-0.092,123,3143,atom
c,22,-0.126,123,3144,atom
c,27,0.002,123,3145,atom
o,40,-0.363,123,3146,atom
h,3,0.162,123,3147,atom
h,3,0.145,123,3148,atom
h,3,0.136,123,3149,atom
h,3,0.143,123,3150,atom
c,22,0.146,123,3151,atom
c,22,-0.124,123,3152,atom
c,22,-0.133,123,3153,atom
h,3,0.129,123,3154,atom
o,40,-0.395,123,3155,atom
o,19,-0.107,123,3156,atom
h,3,0.073,123,3157,atom
h,3,0.119,123,3158,atom
h,3,0.152,123,3159,atom
h,3,0.152,123,3160,atom
o,36,0.017,123,3161,atom
h,3,0.152,124,3162,atom
c,22,0.145,124,3163,atom
c,93,-0.396,124,3164,atom
h,3,-0.106,124,3165,atom
h,3,0.15,124,3166,atom
h,3,0.137,124,3167,atom
c,22,-0.124,124,3168,atom
c,22,-0.124,124,3169,atom
o,40,-0.363,124,3170,atom
h,3,0.129,124,3171,atom
h,3,-0.131,124,3172,atom
h,3,0.136,124,3173,atom
o,40,-0.379,124,3174,atom
c,29,0.016,124,3175,atom
c,22,-0.114,124,3176,atom
c,22,-0.126,124,3177,atom
h,3,0.136,124,3178,atom
c,27,0.108,124,3179,atom
c,22,-0.125,124,3180,atom
h,3,0.323,124,3181,atom
o,40,-0.11,124,3182,atom
h,3,0.136,124,3183,atom
o,40,-0.123,124,3184,atom
n,38,0.813,124,3185,atom
c,26,0.015,124,3186,atom
c,22,-0.133,124,3187,atom
h,3,0.152,125,3188,atom
o,40,-0.381,125,3189,atom
h,3,0.152,125,3190,atom
h,3,0.152,125,3191,atom
c,22,-0.124,125,3192,atom
c,22,-0.124,125,3193,atom
c,22,-0.112,125,3194,atom
o,40,-0.107,125,3195,atom
h,3,0.135,125,3196,atom
c,22,-0.124,125,3197,atom
c,22,-0.381,125,3198,atom
h,3,0.056,125,3199,atom
c,22,-0.386,125,3200,atom
c,22,-0.124,125,3201,atom
o,40,-0.395,125,3202,atom
h,3,0.136,125,3203,atom
c,22,-0.093,125,3204,atom
n,38,0.126,125,3205,atom
c,27,0.021,125,3206,atom
o,40,-0.135,125,3207,atom
c,22,-0.112,125,3208,atom
h,3,0.136,125,3209,atom
h,3,0.155,125,3210,atom
o,40,-0.395,125,3211,atom
o,40,0.015,126,3212,atom
h,3,0.145,126,3213,atom
h,3,0.142,126,3214,atom
h,3,0.135,126,3215,atom
o,40,-0.135,126,3216,atom
h,3,0.142,126,3217,atom
h,3,0.142,126,3218,atom
h,3,0.136,126,3219,atom
c,29,0.007,126,3220,atom
o,40,-0.089,126,3221,atom
c,29,-0.127,126,3222,atom
h,3,0.135,126,3223,atom
c,22,0.138,126,3224,atom
h,3,0.148,126,3225,atom
c,22,0.112,126,3226,atom
c,22,0.112,126,3227,atom
c,22,0.019,126,3228,atom
c,22,0.112,126,3229,atom
c,22,0.801,126,3230,atom
c,22,0.811,126,3231,atom
c,22,0.112,126,3232,atom
c,22,0.112,126,3233,atom
o,40,-0.107,126,3234,atom
c,22,0.112,126,3235,atom
c,22,0.112,126,3236,atom
c,27,0.118,126,3237,atom
c,22,0.112,126,3238,atom
c,22,0.816,126,3239,atom
c,22,0.112,126,3240,atom
c,22,0.019,126,3241,atom
c,22,0.801,126,3242,atom
c,22,0.112,126,3243,atom
o,40,0.059,126,3244,atom
c,29,-0.403,126,3245,atom
h,3,-0.122,126,3246,atom
h,3,0.149,126,3247,atom
h,3,0.149,126,3248,atom
h,3,0.141,126,3249,atom
h,3,0.061,127,3250,atom
h,3,0.136,127,3251,atom
h,3,0.136,127,3252,atom
h,3,0.139,127,3253,atom
h,3,0.152,127,3254,atom
c,34,0.023,127,3255,atom
o,45,-0.135,127,3256,atom
c,22,-0.115,127,3257,atom
c,22,0.118,127,3258,atom
c,22,-0.124,127,3259,atom
c,22,-0.124,127,3260,atom
h,3,0.152,127,3261,atom
c,22,0.153,127,3262,atom
c,22,-0.125,127,3263,atom
c,22,-0.114,127,3264,atom
c,22,-0.111,127,3265,atom
o,40,-0.396,127,3266,atom
h,3,0.149,127,3267,atom
o,40,-0.391,127,3268,atom
h,3,0.058,127,3269,atom
o,40,-0.398,127,3270,atom
h,38,0.802,127,3271,atom
h,3,0.152,127,3272,atom
h,3,0.073,128,3273,atom
c,22,-0.115,128,3274,atom
c,36,-0.191,128,3275,atom
h,3,0.152,128,3276,atom
h,3,0.822,128,3277,atom
o,40,-0.4,128,3278,atom
h,3,0.061,128,3279,atom
h,3,0.139,128,3280,atom
c,22,-0.122,128,3281,atom
c,22,0.172,128,3282,atom
c,22,0.118,128,3283,atom
h,3,0.154,128,3284,atom
h,3,0.152,128,3285,atom
c,93,0.006,128,3286,atom
h,3,0.139,128,3287,atom
f,38,-0.074,128,3288,atom
c,22,-0.122,128,3289,atom
h,3,0.136,128,3290,atom
h,3,0.152,128,3291,atom
h,3,0.149,128,3292,atom
h,3,0.136,128,3293,atom
c,22,-0.115,128,3294,atom
c,22,0.142,128,3295,atom
c,27,-0.085,128,3296,atom
h,3,0.054,129,3297,atom
o,40,-0.391,129,3298,atom
h,3,0.136,129,3299,atom
h,3,0.054,129,3300,atom
c,22,-0.111,129,3301,atom
c,22,0.14,129,3302,atom
c,22,-0.129,129,3303,atom
h,3,0.152,129,3304,atom
o,40,-0.395,129,3305,atom
c,22,-0.393,129,3306,atom
h,3,0.139,129,3307,atom
c,93,0.009,129,3308,atom
h,3,0.151,129,3309,atom
h,3,0.061,129,3310,atom
h,3,0.149,129,3311,atom
c,22,-0.122,129,3312,atom
c,22,0.015,129,3313,atom
c,22,-0.111,129,3314,atom
h,3,0.073,130,3315,atom
h,3,0.145,130,3316,atom
o,34,0.009,130,3317,atom
h,3,0.136,130,3318,atom
c,22,-0.114,130,3319,atom
n,38,0.161,130,3320,atom
c,32,-0.148,130,3321,atom
c,22,-0.115,130,3322,atom
c,22,-0.115,130,3323,atom
c,22,-0.114,130,3324,atom
c,22,0.002,130,3325,atom
o,40,0.016,130,3326,atom
c,22,-0.115,130,3327,atom
c,22,-0.129,130,3328,atom
h,3,0.149,130,3329,atom
h,3,0.139,130,3330,atom
h,3,0.151,130,3331,atom
c,93,-0.137,130,3332,atom
c,16,-0.083,130,3333,atom
c,22,-0.126,130,3334,atom
h,3,0.143,130,3335,atom
o,40,-0.395,131,3336,atom
h,3,0.138,131,3337,atom
h,3,0.073,131,3338,atom
h,3,0.152,131,3339,atom
c,22,-0.126,131,3340,atom
o,40,0.007,131,3341,atom
h,3,-0.122,131,3342,atom
h,3,0.136,131,3343,atom
h,3,0.129,131,3344,atom
o,40,-0.403,131,3345,atom
o,40,-0.107,131,3346,atom
h,3,0.135,131,3347,atom
c,22,-0.113,131,3348,atom
c,22,-0.124,131,3349,atom
c,22,0.012,131,3350,atom
c,22,0.046,131,3351,atom
h,3,0.061,131,3352,atom
c,22,0.055,131,3353,atom
c,27,0.008,131,3354,atom
c,22,0.002,131,3355,atom
c,22,0.055,131,3356,atom
h,3,0.123,131,3357,atom
h,3,0.137,131,3358,atom
h,3,0.811,131,3359,atom
o,40,-0.148,131,3360,atom
c,22,0.055,131,3361,atom
c,22,-0.113,131,3362,atom
h,3,0.149,131,3363,atom
h,3,0.129,132,3364,atom
c,22,-0.126,132,3365,atom
h,3,0.139,132,3366,atom
h,3,0.288,132,3367,atom
h,3,0.139,132,3368,atom
h,3,0.136,132,3369,atom
c,36,0.09,132,3370,atom
c,34,-0.137,132,3371,atom
c,22,0.145,132,3372,atom
c,22,-0.087,132,3373,atom
c,22,-0.114,132,3374,atom
o,40,-0.191,132,3375,atom
h,3,0.012,132,3376,atom
c,36,0.09,132,3377,atom
h,3,0.061,132,3378,atom
c,40,-0.076,132,3379,atom
c,22,-0.125,132,3380,atom
h,3,0.136,132,3381,atom
h,3,0.139,132,3382,atom
h,3,0.198,132,3383,atom
h,3,0.133,132,3384,atom
c,22,-0.401,132,3385,atom
c,22,0.176,132,3386,atom
c,22,-0.377,132,3387,atom
h,3,0.142,133,3388,atom
h,3,0.129,133,3389,atom
h,3,0.136,133,3390,atom
h,3,0.058,133,3391,atom
h,3,0.136,133,3392,atom
c,22,-0.113,133,3393,atom
c,22,-0.113,133,3394,atom
h,3,0.135,133,3395,atom
o,40,-0.081,133,3396,atom
h,3,0.135,133,3397,atom
h,3,0.061,133,3398,atom
h,3,0.138,133,3399,atom
h,3,0.137,133,3400,atom
h,3,-0.118,133,3401,atom
n,38,0.813,133,3402,atom
c,22,-0.113,133,3403,atom
h,3,0.012,133,3404,atom
h,3,0.138,133,3405,atom
h,3,0.136,133,3406,atom
h,3,0.135,133,3407,atom
c,22,-0.124,133,3408,atom
c,22,-0.124,133,3409,atom
h,3,0.811,133,3410,atom
c,22,0.816,133,3411,atom
c,29,0.118,133,3412,atom
h,3,0.138,133,3413,atom
c,27,-0.091,133,3414,atom
c,29,0.011,133,3415,atom
h,3,0.108,133,3416,atom
h,3,0.143,133,3417,atom
h,3,0.149,133,3418,atom
c,22,-0.124,133,3419,atom
c,22,0.808,133,3420,atom
c,22,-0.111,133,3421,atom
h,3,0.136,134,3422,atom
c,36,-0.076,134,3423,atom
o,40,-0.395,134,3424,atom
h,3,0.054,134,3425,atom
c,27,0.144,134,3426,atom
c,22,-0.115,134,3427,atom
c,27,-0.418,134,3428,atom
c,22,-0.115,134,3429,atom
c,22,-0.115,134,3430,atom
c,27,0.006,134,3431,atom
h,3,0.136,134,3432,atom
o,40,-0.148,134,3433,atom
o,40,-0.082,134,3434,atom
o,40,-0.395,134,3435,atom
c,34,0.09,134,3436,atom
c,22,-0.122,134,3437,atom
c,22,-0.122,134,3438,atom
c,22,-0.089,134,3439,atom
o,40,0.015,135,3440,atom
h,3,0.119,135,3441,atom
h,3,0.288,135,3442,atom
c,93,0.006,135,3443,atom
c,22,-0.125,135,3444,atom
c,22,-0.393,135,3445,atom
c,22,-0.123,135,3446,atom
c,22,-0.13,135,3447,atom
n,38,0.813,135,3448,atom
c,22,0.132,135,3449,atom
h,3,0.134,135,3450,atom
o,40,-0.083,135,3451,atom
h,3,0.058,135,3452,atom
h,3,0.152,135,3453,atom
h,3,0.822,135,3454,atom
c,22,-0.115,135,3455,atom
c,22,-0.122,135,3456,atom
c,22,0.145,135,3457,atom
h,3,0.136,136,3458,atom
