element,type,charge,molecule_id,atom_id,node_type
o,40,-0.378,101,2600,atom
c,27,0.009,101,2601,atom
h,3,0.138,101,2602,atom
h,3,0.046,101,2603,atom
c,22,0.137,101,2604,atom
c,22,-0.122,101,2605,atom
o,40,-0.779,101,2606,atom
c,27,0.007,101,2607,atom
n,32,-0.412,101,2608,atom
o,40,-0.39,101,2609,atom
h,3,0.123,101,2610,atom
c,27,-0.082,101,2611,atom
c,22,-0.115,101,2612,atom
c,22,-0.148,101,2613,atom
h,3,-0.125,101,2614,atom
c,22,0.134,101,2615,atom
c,29,0.017,101,2616,atom
c,22,-0.113,101,2617,atom
c,21,-0.107,101,2618,atom
n,35,-0.111,101,2619,atom
h,3,0.132,101,2620,atom
c,27,0.018,101,2621,atom
c,22,-0.121,101,2622,atom
c,22,-0.126,101,2623,atom
h,3,0.149,101,2624,atom
c,22,-0.125,101,2625,atom
n,32,-0.089,101,2626,atom
c,22,0.141,101,2627,atom
c,22,-0.116,101,2628,atom
n,38,0.814,101,2629,atom
h,3,0.064,101,2630,atom
h,3,-0.12,101,2631,atom
c,22,-0.123,101,2632,atom
n,38,0.126,101,2633,atom
c,22,-0.125,101,2634,atom
h,3,0.146,101,2635,atom
o,40,-0.392,101,2636,atom
h,3,0.146,101,2637,atom
h,3,0.146,101,2638,atom
c,22,-0.116,102,2639,atom
c,195,-0.084,102,2640,atom
c,21,-0.388,102,2641,atom
c,22,-0.102,102,2642,atom
h,3,0.138,102,2643,atom
c,27,0.006,102,2644,atom
c,27,0.016,102,2645,atom
n,38,0.143,102,2646,atom
h,3,-0.113,102,2647,atom
h,3,0.138,102,2648,atom
h,3,0.282,102,2649,atom
c,22,-0.111,102,2650,atom
h,3,0.142,102,2651,atom
h,3,0.154,102,2652,atom
c,22,-0.133,102,2653,atom
c,22,0.005,102,2654,atom
c,10,0.017,103,2655,atom
n,232,-0.412,103,2656,atom
h,3,0.146,103,2657,atom
h,3,0.145,103,2658,atom
o,40,-0.107,103,2659,atom
c,22,-0.118,103,2660,atom
h,3,0.145,103,2661,atom
c,22,-0.122,103,2662,atom
o,40,0.017,103,2663,atom
h,3,0.146,103,2664,atom
h,3,0.108,103,2665,atom
h,3,0.061,103,2666,atom
c,22,-0.133,103,2667,atom
h,3,0.282,103,2668,atom
c,22,-0.13,103,2669,atom
o,40,-0.389,103,2670,atom
n,38,0.136,103,2671,atom
c,22,-0.119,103,2672,atom
n,38,0.812,103,2673,atom
h,3,0.108,104,2674,atom
c,22,-0.12,104,2675,atom
c,27,-0.083,104,2676,atom
h,3,0.154,104,2677,atom
h,3,0.163,104,2678,atom
c,29,0.012,104,2679,atom
o,40,-0.382,104,2680,atom
c,22,-0.116,104,2681,atom
c,22,0.118,104,2682,atom
n,38,-0.383,104,2683,atom
c,40,0.008,104,2684,atom
c,38,0.144,104,2685,atom
c,22,-0.118,104,2686,atom
h,3,0.152,104,2687,atom
c,27,0.011,105,2688,atom
c,27,0.787,105,2689,atom
h,3,0.132,105,2690,atom
h,3,0.134,105,2691,atom
c,22,-0.122,105,2692,atom
c,22,-0.122,105,2693,atom
o,40,-0.396,105,2694,atom
c,27,-0.227,105,2695,atom
c,22,0.182,105,2696,atom
c,22,-0.109,105,2697,atom
h,3,0.139,105,2698,atom
c,22,-0.116,105,2699,atom
h,3,0.064,105,2700,atom
c,22,-0.08,105,2701,atom
h,3,0.148,105,2702,atom
n,38,0.125,105,2703,atom
h,3,0.127,105,2704,atom
c,22,-0.111,105,2705,atom
c,22,-0.118,105,2706,atom
c,29,0.007,105,2707,atom
c,22,-0.119,105,2708,atom
c,10,0.016,105,2709,atom
c,27,0.016,105,2710,atom
c,22,-0.116,105,2711,atom
c,22,-0.114,106,2712,atom
h,3,0.139,106,2713,atom
c,22,-0.121,106,2714,atom
c,22,-0.125,106,2715,atom
c,22,-0.133,106,2716,atom
o,40,-0.382,106,2717,atom
c,22,-0.122,106,2718,atom
h,3,0.145,106,2719,atom
c,22,-0.123,106,2720,atom
c,22,-0.114,106,2721,atom
h,3,0.138,106,2722,atom
h,3,0.146,106,2723,atom
c,22,-0.123,106,2724,atom
h,3,0.142,106,2725,atom
c,22,-0.124,106,2726,atom
o,40,-0.398,106,2727,atom
o,40,-0.385,106,2728,atom
c,29,0.011,106,2729,atom
c,29,0.011,106,2730,atom
c,29,0.008,106,2731,atom
c,27,0.016,106,2732,atom
n,38,0.812,106,2733,atom
h,3,0.066,106,2734,atom
c,22,-0.137,106,2735,atom
o,40,-0.377,106,2736,atom
c,27,-0.088,106,2737,atom
h,3,0.145,106,2738,atom
h,3,0.059,106,2739,atom
o,40,-0.619,107,2740,atom
c,22,-0.106,107,2741,atom
c,10,-0.089,107,2742,atom
c,22,-0.133,107,2743,atom
c,22,-0.116,107,2744,atom
c,22,0.133,107,2745,atom
c,27,-0.395,107,2746,atom
h,3,0.059,107,2747,atom
h,3,0.154,107,2748,atom
h,3,0.146,107,2749,atom
c,22,-0.148,107,2750,atom
c,22,-0.116,107,2751,atom
c,22,-0.111,107,2752,atom
c,21,0.412,107,2753,atom
c,10,-0.412,107,2754,atom
c,27,-0.089,107,2755,atom
h,3,0.146,107,2756,atom
h,3,0.155,108,2757,atom
c,38,0.141,108,2758,atom
h,3,0.142,108,2759,atom
c,29,-0.386,108,2760,atom
h,3,0.142,108,2761,atom
c,22,-0.116,108,2762,atom
c,27,-0.148,108,2763,atom
h,3,0.153,108,2764,atom
h,3,0.145,108,2765,atom
h,3,0.143,108,2766,atom
h,3,0.132,108,2767,atom
h,3,0.163,108,2768,atom
c,22,0.332,108,2769,atom
c,27,-0.088,108,2770,atom
c,22,-0.113,108,2771,atom
h,3,0.133,108,2772,atom
h,3,0.142,108,2773,atom
h,3,0.054,108,2774,atom
c,22,-0.125,108,2775,atom
h,3,0.146,109,2776,atom
n,32,-0.398,109,2777,atom
c,22,-0.116,109,2778,atom
c,22,0.012,109,2779,atom
h,3,0.138,109,2780,atom
o,40,-0.385,109,2781,atom
n,38,0.806,109,2782,atom
c,29,0.002,109,2783,atom
c,27,-0.167,109,2784,atom
c,22,-0.122,109,2785,atom
c,22,-0.122,109,2786,atom
c,22,-0.116,109,2787,atom
c,27,-0.104,109,2788,atom
c,22,0.118,109,2789,atom
o,40,-0.082,109,2790,atom
h,1,-0.128,109,2791,atom
h,3,0.145,109,2792,atom
c,22,-0.118,109,2793,atom
h,1,0.062,109,2794,atom
h,3,0.142,109,2795,atom
c,22,-0.125,109,2796,atom
c,22,0.282,109,2797,atom
c,22,-0.109,109,2798,atom
c,230,-0.084,109,2799,atom
h,3,0.145,109,2800,atom
c,22,-0.111,109,2801,atom
h,3,0.118,109,2802,atom
h,3,0.801,109,2803,atom
c,22,-0.117,109,2804,atom
h,3,0.019,109,2805,atom
c,22,-0.122,109,2806,atom
h,3,0.142,109,2807,atom
c,29,0.017,109,2808,atom
c,28,-0.388,109,2809,atom
c,27,-0.086,109,2810,atom
h,3,0.136,109,2811,atom
c,29,0.002,109,2812,atom
h,3,-0.13,109,2813,atom
c,27,-0.418,109,2814,atom
c,22,-0.121,109,2815,atom
h,3,-0.12,110,2816,atom
h,3,0.142,110,2817,atom
c,22,-0.122,110,2818,atom
c,22,0.14,110,2819,atom
h,3,-0.106,110,2820,atom
o,40,-0.398,110,2821,atom
c,27,0.011,110,2822,atom
c,22,0.188,110,2823,atom
h,3,0.132,110,2824,atom
h,3,0.062,110,2825,atom
c,22,-0.393,110,2826,atom
h,3,0.142,110,2827,atom
c,22,-0.118,110,2828,atom
c,22,-0.118,110,2829,atom
c,22,-0.119,110,2830,atom
c,29,0.014,110,2831,atom
n,38,0.812,110,2832,atom
c,27,0.014,110,2833,atom
o,40,-0.395,110,2834,atom
h,3,-0.12,110,2835,atom
c,22,-0.125,110,2836,atom
h,3,0.153,110,2837,atom
h,3,0.154,110,2838,atom
c,22,-0.122,110,2839,atom
h,3,0.142,110,2840,atom
h,3,0.127,110,2841,atom
c,22,0.004,110,2842,atom
c,22,-0.074,111,2843,atom
h,3,0.332,111,2844,atom
c,22,-0.067,111,2845,atom
h,3,0.132,111,2846,atom
c,14,-0.083,111,2847,atom
c,27,0.012,111,2848,atom
c,22,-0.121,111,2849,atom
n,32,-0.089,111,2850,atom
h,3,0.123,111,2851,atom
h,3,0.133,111,2852,atom
n,38,-0.124,111,2853,atom
h,3,0.145,111,2854,atom
n,38,-0.085,111,2855,atom
c,14,-0.079,111,2856,atom
c,22,0.015,111,2857,atom
h,1,0.801,111,2858,atom
o,40,-0.388,111,2859,atom
c,22,-0.109,111,2860,atom
c,22,-0.123,111,2861,atom
c,22,0.229,111,2862,atom
c,22,0.145,111,2863,atom
c,27,-0.085,111,2864,atom
h,3,0.123,111,2865,atom
c,22,-0.106,111,2866,atom
c,22,-0.122,111,2867,atom
c,22,-0.118,112,2868,atom
h,3,0.145,112,2869,atom
n,38,-0.389,112,2870,atom
c,27,0.019,112,2871,atom
h,3,0.163,112,2872,atom
h,3,0.132,112,2873,atom
o,40,-0.376,112,2874,atom
h,3,0.138,112,2875,atom
c,27,-0.084,112,2876,atom
h,3,0.145,112,2877,atom
o,40,-0.11,112,2878,atom
h,3,0.145,112,2879,atom
c,22,-0.141,112,2880,atom
c,22,-0.114,112,2881,atom
h,3,0.822,112,2882,atom
c,22,-0.118,112,2883,atom
o,40,-0.191,112,2884,atom
h,3,-0.291,112,2885,atom
o,40,-0.385,112,2886,atom
o,40,-0.384,112,2887,atom
h,3,0.019,112,2888,atom
h,3,0.147,112,2889,atom
n,38,0.182,112,2890,atom
h,3,0.132,112,2891,atom
c,27,0.016,112,2892,atom
h,3,0.146,112,2893,atom
c,22,-0.126,112,2894,atom
h,3,0.129,112,2895,atom
c,22,-0.131,112,2896,atom
h,3,0.282,112,2897,atom
c,27,-0.393,113,2898,atom
c,22,0.017,113,2899,atom
c,195,0.005,113,2900,atom
c,22,-0.115,113,2901,atom
h,3,0.132,113,2902,atom
c,22,-0.116,113,2903,atom
h,3,0.129,113,2904,atom
c,22,-0.142,113,2905,atom
c,22,-0.125,113,2906,atom
o,40,-0.384,113,2907,atom
c,22,-0.088,113,2908,atom
c,28,0.008,113,2909,atom
c,26,-0.089,113,2910,atom
o,40,-0.386,113,2911,atom
o,40,0.004,113,2912,atom
c,22,-0.112,113,2913,atom
n,38,0.814,113,2914,atom
h,3,0.142,113,2915,atom
c,22,0.056,113,2916,atom
c,29,0.144,113,2917,atom
h,1,0.282,114,2918,atom
n,38,-0.398,114,2919,atom
c,22,-0.119,114,2920,atom
o,40,-0.388,114,2921,atom
c,22,-0.111,114,2922,atom
h,3,0.132,114,2923,atom
h,3,0.062,114,2924,atom
c,22,0.118,114,2925,atom
h,3,0.132,114,2926,atom
h,3,0.315,114,2927,atom
c,22,-0.123,114,2928,atom
h,3,0.153,114,2929,atom
h,3,0.149,114,2930,atom
h,3,0.061,114,2931,atom
c,22,-0.125,114,2932,atom
n,38,0.126,114,2933,atom
c,22,-0.118,114,2934,atom
h,3,0.061,114,2935,atom
c,22,-0.116,115,2936,atom
h,3,0.142,115,2937,atom
c,22,-0.118,115,2938,atom
c,22,0.182,115,2939,atom
h,3,0.153,115,2940,atom
n,38,-0.126,115,2941,atom
o,40,-0.384,115,2942,atom
h,3,0.139,115,2943,atom
n,38,-0.114,115,2944,atom
c,22,-0.111,115,2945,atom
n,38,0.126,115,2946,atom
c,22,-0.123,115,2947,atom
h,3,-0.12,115,2948,atom
h,3,0.142,115,2949,atom
o,40,-0.384,115,2950,atom
c,10,-0.089,115,2951,atom
o,40,-0.107,115,2952,atom
h,3,0.149,115,2953,atom
c,22,-0.118,115,2954,atom
c,26,-0.369,115,2955,atom
c,29,0.016,115,2956,atom
c,22,-0.122,115,2957,atom
c,22,-0.118,115,2958,atom
c,22,-0.118,115,2959,atom
h,3,0.142,115,2960,atom
c,27,-0.081,115,2961,atom
h,3,0.135,116,2962,atom
c,22,-0.122,116,2963,atom
c,22,0.146,116,2964,atom
o,40,-0.384,116,2965,atom
o,40,-0.39,116,2966,atom
h,3,0.132,116,2967,atom
c,22,0.017,116,2968,atom
c,22,-0.114,116,2969,atom
c,27,0.805,116,2970,atom
c,22,-0.128,116,2971,atom
h,3,0.146,116,2972,atom
c,22,-0.118,116,2973,atom
c,28,-0.167,116,2974,atom
h,3,0.146,116,2975,atom
c,22,-0.128,116,2976,atom
c,22,-0.115,116,2977,atom
h,3,0.137,116,2978,atom
c,22,0.118,116,2979,atom
h,3,0.142,116,2980,atom
h,3,0.315,116,2981,atom
c,22,-0.118,116,2982,atom
h,3,0.145,116,2983,atom
h,3,0.058,116,2984,atom
h,3,0.056,116,2985,atom
h,3,0.132,116,2986,atom
c,22,-0.119,116,2987,atom
c,22,-0.115,116,2988,atom
o,40,-0.148,116,2989,atom
c,22,-0.393,117,2990,atom
c,22,-0.118,117,2991,atom
n,34,-0.089,117,2992,atom
o,41,-0.781,117,2993,atom
c,27,0.019,117,2994,atom
h,3,0.153,117,2995,atom
o,40,-0.384,117,2996,atom
o,40,-0.384,117,2997,atom
h,3,0.143,117,2998,atom
c,22,-0.111,117,2999,atom
c,27,0.005,117,3000,atom
c,22,0.182,117,3001,atom
c,10,-0.091,117,3002,atom
h,3,0.136,117,3003,atom
c,28,0.138,117,3004,atom
o,40,-0.395,117,3005,atom
c,22,0.118,117,3006,atom
c,22,-0.129,117,3007,atom
h,3,0.146,117,3008,atom
o,16,0.015,117,3009,atom
h,3,0.152,117,3010,atom
h,3,0.145,117,3011,atom
h,3,0.132,117,3012,atom
c,22,-0.124,117,3013,atom
c,22,-0.118,118,3014,atom
c,22,-0.124,118,3015,atom
c,27,0.012,118,3016,atom
h,3,0.154,118,3017,atom
h,3,0.127,118,3018,atom
c,22,0.816,118,3019,atom
c,22,-0.133,118,3020,atom
h,3,0.146,118,3021,atom
n,38,-0.111,118,3022,atom
c,22,-0.114,118,3023,atom
n,38,0.817,118,3024,atom
n,38,0.12,118,3025,atom
c,22,-0.148,118,3026,atom
c,27,-0.083,118,3027,atom
c,22,-0.119,118,3028,atom
h,3,0.145,118,3029,atom
h,3,0.146,118,3030,atom
c,22,-0.122,118,3031,atom
c,22,-0.114,118,3032,atom
c,22,-0.114,118,3033,atom
h,1,0.012,118,3034,atom
o,40,0.818,118,3035,atom
c,22,-0.118,118,3036,atom
c,27,0.016,118,3037,atom
c,10,-0.089,118,3038,atom
c,22,-0.118,118,3039,atom
h,3,0.132,118,3040,atom
c,27,-0.385,118,3041,atom
o,40,-0.382,118,3042,atom
c,27,0.015,118,3043,atom
h,3,0.142,119,3044,atom
c,22,-0.118,119,3045,atom
c,27,-0.11,119,3046,atom
h,3,0.058,119,3047,atom
c,22,-0.118,119,3048,atom
c,27,0.009,119,3049,atom
h,3,0.822,119,3050,atom
c,22,-0.126,119,3051,atom
c,22,-0.122,119,3052,atom
h,3,0.108,119,3053,atom
o,40,-0.076,119,3054,atom
h,3,0.145,119,3055,atom
c,22,-0.074,119,3056,atom
h,3,-0.113,119,3057,atom
c,22,0.004,120,3058,atom
f,92,-0.099,120,3059,atom
n,38,-0.383,120,3060,atom
c,22,-0.118,120,3061,atom
h,3,0.142,120,3062,atom
c,27,0.332,120,3063,atom
c,22,-0.114,120,3064,atom
c,22,-0.142,120,3065,atom
h,3,0.142,120,3066,atom
h,3,0.112,120,3067,atom
c,22,0.012,120,3068,atom
o,40,-0.388,120,3069,atom
c,22,-0.122,120,3070,atom
o,40,-0.384,120,3071,atom
c,22,-0.105,120,3072,atom
c,22,-0.107,120,3073,atom
c,27,0.007,120,3074,atom
c,22,-0.114,120,3075,atom
c,22,-0.116,120,3076,atom
h,3,0.136,120,3077,atom
c,22,-0.116,120,3078,atom
c,22,-0.109,120,3079,atom
h,3,0.147,120,3080,atom
c,22,-0.092,120,3081,atom
h,3,0.123,120,3082,atom
h,3,0.059,120,3083,atom
c,10,-0.388,120,3084,atom
c,22,-0.118,120,3085,atom
c,10,-0.385,120,3086,atom
h,3,0.145,120,3087,atom
h,3,0.282,120,3088,atom
h,3,0.813,120,3089,atom
h,3,0.147,120,3090,atom
o,40,-0.392,120,3091,atom
c,22,-0.115,121,3092,atom
c,22,-0.113,121,3093,atom
h,3,0.066,121,3094,atom
h,3,0.132,121,3095,atom
c,21,-0.11,121,3096,atom
c,27,-0.385,121,3097,atom
c,22,-0.133,121,3098,atom
h,3,0.149,121,3099,atom
o,40,-0.398,121,3100,atom
h,3,0.152,121,3101,atom
c,22,-0.116,121,3102,atom
o,40,-0.396,121,3103,atom
h,3,0.145,121,3104,atom
c,27,-0.085,121,3105,atom
n,38,0.812,121,3106,atom
c,27,-0.112,121,3107,atom
c,22,-0.118,121,3108,atom
c,22,0.332,121,3109,atom
c,22,-0.148,121,3110,atom
c,35,-0.097,121,3111,atom
c,27,0.112,121,3112,atom
c,22,-0.109,121,3113,atom
c,22,-0.126,121,3114,atom
o,40,-0.385,121,3115,atom
c,22,-0.122,121,3116,atom
c,22,-0.118,121,3117,atom
c,27,0.015,122,3118,atom
c,22,0.141,122,3119,atom
o,40,-0.391,122,3120,atom
c,22,-0.119,122,3121,atom
c,22,-0.115,122,3122,atom
c,22,-0.133,122,3123,atom
c,27,0.015,122,3124,atom
h,3,0.127,122,3125,atom
c,22,0.176,122,3126,atom
c,22,-0.126,122,3127,atom
h,3,0.073,122,3128,atom
h,3,0.141,122,3129,atom
c,22,-0.148,122,3130,atom
c,22,-0.109,122,3131,atom
c,29,-0.081,122,3132,atom
c,22,-0.118,122,3133,atom
h,3,0.138,122,3134,atom
c,27,0.009,122,3135,atom
c,14,0.096,122,3136,atom
h,3,0.145,122,3137,atom
c,22,-0.084,122,3138,atom
c,27,-0.088,122,3139,atom
c,52,-0.137,122,3140,atom
h,3,0.059,122,3141,atom
h,3,0.047,122,3142,atom
h,3,0.135,123,3143,atom
c,22,-0.122,123,3144,atom
c,22,-0.109,123,3145,atom
c,22,-0.116,123,3146,atom
c,22,-0.141,123,3147,atom
c,22,-0.122,123,3148,atom
n,38,0.154,123,3149,atom
n,38,0.814,123,3150,atom
c,27,-0.393,123,3151,atom
h,3,0.132,123,3152,atom
h,3,0.127,123,3153,atom
c,22,-0.114,123,3154,atom
c,22,-0.122,123,3155,atom
c,22,-0.123,123,3156,atom
h,3,0.163,123,3157,atom
h,3,0.155,123,3158,atom
h,3,0.069,123,3159,atom
c,22,-0.126,123,3160,atom
n,38,-0.383,123,3161,atom
c,22,-0.122,124,3162,atom
o,40,-0.384,124,3163,atom
c,22,-0.118,124,3164,atom
c,22,-0.114,124,3165,atom
h,3,0.282,124,3166,atom
c,195,0.007,124,3167,atom
h,3,0.146,124,3168,atom
h,3,0.142,124,3169,atom
o,40,-0.107,124,3170,atom
h,3,0.143,124,3171,atom
o,40,0.818,124,3172,atom
c,22,-0.148,124,3173,atom
o,40,-0.382,124,3174,atom
h,3,0.145,124,3175,atom
c,27,-0.089,124,3176,atom
c,22,-0.122,124,3177,atom
h,3,-0.125,124,3178,atom
c,22,-0.401,124,3179,atom
h,3,0.132,124,3180,atom
c,22,-0.125,124,3181,atom
n,3,-0.109,124,3182,atom
c,27,-0.083,124,3183,atom
h,1,0.062,124,3184,atom
c,22,-0.122,124,3185,atom
c,22,0.808,124,3186,atom
h,3,0.146,124,3187,atom
h,3,0.315,125,3188,atom
h,3,0.138,125,3189,atom
c,22,-0.122,125,3190,atom
c,22,-0.112,125,3191,atom
h,3,0.132,125,3192,atom
h,3,0.145,125,3193,atom
h,3,0.059,125,3194,atom
h,3,0.145,125,3195,atom
o,40,-0.385,125,3196,atom
c,27,0.009,125,3197,atom
h,3,0.146,125,3198,atom
h,3,0.062,125,3199,atom
n,38,0.812,125,3200,atom
c,22,-0.111,125,3201,atom
c,22,0.142,125,3202,atom
h,3,0.801,125,3203,atom
o,40,-0.391,125,3204,atom
c,28,0.238,125,3205,atom
h,3,0.112,125,3206,atom
c,22,-0.111,125,3207,atom
c,21,0.811,125,3208,atom
c,22,-0.114,125,3209,atom
o,40,-0.39,125,3210,atom
o,40,0.017,125,3211,atom
h,3,0.142,126,3212,atom
h,3,0.132,126,3213,atom
o,40,-0.392,126,3214,atom
o,40,-0.385,126,3215,atom
c,22,-0.126,126,3216,atom
o,40,-0.412,126,3217,atom
c,22,-0.121,126,3218,atom
o,35,-0.381,126,3219,atom
h,1,0.012,126,3220,atom
c,22,-0.167,126,3221,atom
h,3,0.126,126,3222,atom
h,3,0.132,126,3223,atom
c,22,-0.128,126,3224,atom
c,22,-0.115,126,3225,atom
h,3,0.142,126,3226,atom
c,22,-0.122,126,3227,atom
c,22,-0.109,126,3228,atom
c,27,-0.089,126,3229,atom
c,22,-0.112,126,3230,atom
c,22,-0.122,126,3231,atom
o,40,-0.377,126,3232,atom
c,22,-0.114,126,3233,atom
o,40,-0.413,126,3234,atom
h,3,0.126,126,3235,atom
c,22,-0.113,126,3236,atom
h,3,0.142,126,3237,atom
h,3,0.822,126,3238,atom
c,22,0.141,126,3239,atom
h,3,0.123,126,3240,atom
h,3,0.145,126,3241,atom
n,38,0.818,126,3242,atom
h,3,0.134,126,3243,atom
h,3,0.142,126,3244,atom
h,3,0.142,126,3245,atom
h,3,0.061,126,3246,atom
c,22,0.112,126,3247,atom
h,3,0.138,126,3248,atom
h,3,0.142,126,3249,atom
n,38,-0.119,127,3250,atom
o,40,0.005,127,3251,atom
c,22,-0.105,127,3252,atom
h,3,0.142,127,3253,atom
n,42,0.016,127,3254,atom
c,22,-0.119,127,3255,atom
h,3,-0.106,127,3256,atom
h,3,0.149,127,3257,atom
n,38,0.126,127,3258,atom
h,3,0.132,127,3259,atom
c,22,-0.123,127,3260,atom
c,27,0.012,127,3261,atom
c,22,-0.067,127,3262,atom
c,22,-0.118,127,3263,atom
c,27,-0.091,127,3264,atom
c,22,-0.088,127,3265,atom
h,8,0.059,127,3266,atom
h,3,0.139,127,3267,atom
h,3,0.142,127,3268,atom
n,38,0.818,127,3269,atom
h,3,0.149,127,3270,atom
c,22,-0.118,127,3271,atom
h,3,0.145,127,3272,atom
h,3,-0.142,128,3273,atom
h,1,0.332,128,3274,atom
o,35,-0.393,128,3275,atom
c,10,-0.083,128,3276,atom
c,22,-0.385,128,3277,atom
c,22,-0.114,128,3278,atom
c,29,0.002,128,3279,atom
c,22,0.015,128,3280,atom
o,40,-0.393,128,3281,atom
o,40,-0.083,128,3282,atom
c,22,-0.116,128,3283,atom
c,29,0.002,128,3284,atom
c,22,0.816,128,3285,atom
h,3,0.145,128,3286,atom
c,22,0.282,128,3287,atom
c,10,-0.086,128,3288,atom
c,22,-0.116,128,3289,atom
o,40,-0.384,128,3290,atom
h,3,0.062,128,3291,atom
h,3,0.134,128,3292,atom
h,3,0.146,128,3293,atom
h,3,0.123,128,3294,atom
c,27,-0.084,128,3295,atom
c,22,-0.125,128,3296,atom
n,38,-0.389,129,3297,atom
h,3,0.059,129,3298,atom
c,40,-0.083,129,3299,atom
c,22,-0.105,129,3300,atom
h,3,0.153,129,3301,atom
o,40,-0.096,129,3302,atom
c,27,0.005,129,3303,atom
c,28,-0.11,129,3304,atom
h,3,0.062,129,3305,atom
o,40,-0.395,129,3306,atom
o,40,-0.384,129,3307,atom
c,27,0.011,129,3308,atom
h,3,0.132,129,3309,atom
c,22,-0.109,129,3310,atom
c,10,-0.129,129,3311,atom
c,26,-0.388,129,3312,atom
h,3,0.142,129,3313,atom
h,1,-0.131,129,3314,atom
h,3,-0.128,130,3315,atom
o,40,-0.391,130,3316,atom
h,1,-0.084,130,3317,atom
h,3,0.132,130,3318,atom
h,3,0.146,130,3319,atom
c,22,-0.111,130,3320,atom
c,27,-0.076,130,3321,atom
h,3,0.282,130,3322,atom
c,22,-0.114,130,3323,atom
c,22,-0.122,130,3324,atom
h,3,0.058,130,3325,atom
c,22,0.816,130,3326,atom
h,3,0.145,130,3327,atom
h,3,0.056,130,3328,atom
h,3,0.138,130,3329,atom
c,22,0.005,130,3330,atom
c,22,-0.105,130,3331,atom
h,3,0.14,130,3332,atom
c,27,0.018,130,3333,atom
c,22,-0.122,130,3334,atom
c,22,-0.118,130,3335,atom
c,22,-0.116,131,3336,atom
h,3,0.145,131,3337,atom
c,22,-0.122,131,3338,atom
h,3,0.059,131,3339,atom
h,3,0.055,131,3340,atom
c,27,-0.11,131,3341,atom
c,22,-0.114,131,3342,atom
c,22,-0.118,131,3343,atom
h,3,0.129,131,3344,atom
c,22,-0.393,131,3345,atom
c,22,-0.116,131,3346,atom
h,3,0.142,131,3347,atom
c,3,-0.079,131,3348,atom
c,22,-0.12,131,3349,atom
c,27,-0.112,131,3350,atom
h,3,0.132,131,3351,atom
h,3,0.132,131,3352,atom
h,3,0.149,131,3353,atom
h,3,0.146,131,3354,atom
c,22,0.132,131,3355,atom
c,22,-0.122,131,3356,atom
c,22,-0.106,131,3357,atom
c,22,-0.113,131,3358,atom
h,3,0.149,131,3359,atom
c,22,-0.116,131,3360,atom
h,3,0.129,131,3361,atom
h,3,0.073,131,3362,atom
h,3,0.154,131,3363,atom
c,21,0.006,132,3364,atom
h,3,0.108,132,3365,atom
n,38,0.161,132,3366,atom
c,22,-0.115,132,3367,atom
c,27,-0.343,132,3368,atom
h,3,0.132,132,3369,atom
c,22,-0.113,132,3370,atom
h,3,0.146,132,3371,atom
h,3,0.136,132,3372,atom
h,3,0.145,132,3373,atom
h,3,0.142,132,3374,atom
h,3,0.132,132,3375,atom
c,22,-0.124,132,3376,atom
h,3,0.134,132,3377,atom
n,38,0.812,132,3378,atom
h,3,0.153,132,3379,atom
h,3,0.142,132,3380,atom
h,3,0.145,132,3381,atom
c,22,-0.122,132,3382,atom
c,28,-0.134,132,3383,atom
h,3,0.138,132,3384,atom
h,3,0.138,132,3385,atom
h,3,0.056,132,3386,atom
o,40,-0.4,132,3387,atom
c,22,0.002,133,3388,atom
c,22,-0.118,133,3389,atom
n,38,0.813,133,3390,atom
c,27,-0.107,133,3391,atom
c,22,-0.114,133,3392,atom
h,3,0.134,133,3393,atom
h,3,0.146,133,3394,atom
h,3,0.142,133,3395,atom
c,29,0.002,133,3396,atom
c,22,-0.084,133,3397,atom
h,3,0.056,133,3398,atom
c,29,0.008,133,3399,atom
h,3,0.138,133,3400,atom
c,22,-0.126,133,3401,atom
h,3,0.161,133,3402,atom
c,22,-0.118,133,3403,atom
c,22,-0.115,133,3404,atom
c,22,-0.111,133,3405,atom
c,22,-0.141,133,3406,atom
o,40,-0.412,133,3407,atom
h,1,0.154,133,3408,atom
c,22,0.138,133,3409,atom
n,38,0.149,133,3410,atom
h,3,0.146,133,3411,atom
c,27,-0.167,133,3412,atom
h,3,0.127,133,3413,atom
h,3,0.282,133,3414,atom
c,22,0.188,133,3415,atom
h,3,0.062,133,3416,atom
c,22,-0.109,133,3417,atom
c,16,-0.191,133,3418,atom
h,3,0.125,133,3419,atom
h,3,0.146,133,3420,atom
o,40,-0.386,133,3421,atom
o,40,-0.381,134,3422,atom
o,40,-0.398,134,3423,atom
h,3,0.151,134,3424,atom
c,22,-0.124,134,3425,atom
o,40,-0.389,134,3426,atom
c,22,-0.116,134,3427,atom
c,22,0.315,134,3428,atom
h,3,0.282,134,3429,atom
c,22,-0.099,134,3430,atom
n,38,0.805,134,3431,atom
h,3,0.073,134,3432,atom
c,22,-0.099,134,3433,atom
c,22,-0.116,134,3434,atom
o,40,0.015,134,3435,atom
c,22,-0.137,134,3436,atom
h,3,0.055,134,3437,atom
h,3,-0.12,134,3438,atom
o,40,-0.384,134,3439,atom
h,3,0.126,135,3440,atom
n,38,-0.134,135,3441,atom
h,3,0.064,135,3442,atom
c,22,0.141,135,3443,atom
h,3,-0.124,135,3444,atom
n,32,-0.412,135,3445,atom
n,38,0.136,135,3446,atom
