element,type,charge,molecule_id,atom_id
h,3,0.134,6194,6214
c,28,0.008,6194,6215
c,22,-0.114,6194,6216
h,3,0.282,6194,6217
c,22,-0.105,6194,6218
h,3,0.007,6194,6219
c,10,0.017,6194,6220
h,3,0.144,6275,6245
h,3,0.152,6275,6246
c,22,-0.115,6275,6247
c,22,0.138,6275,6248
h,3,0.057,6275,6249
c,27,0.005,6275,6250
h,3,0.08,6275,6251
o,40,-0.391,6275,6252
c,22,-0.067,6275,6253
c,27,-0.173,6275,6260
c,22,-0.116,6275,6261
h,3,-0.132,6275,6262
c,22,0.816,6275,6263
n,32,-0.398,6275,6264
h,3,0.145,6275,6265
c,22,-0.128,6275,6266
h,3,0.054,6275,6267
c,29,-0.135,6275,6268
h,3,0.141,6275,6269
o,40,-0.413,6275,6270
c,22,-0.128,6275,6271
h,3,0.149,6275,6272
c,22,-0.114,6275,6273
h,3,0.112,6275,6274
c,22,-0.114,6275,6276
c,27,-0.389,6275,6277
o,40,-0.383,6275,6278
c,29,0.008,6275,6279
c,28,0.012,6352,6318
c,22,0.332,6352,6319
o,40,-0.398,6352,6320
c,10,0.805,6352,6321
c,22,-0.122,6352,6322
c,22,-0.115,6352,6323
c,22,-0.122,6352,6324
h,8,-0.067,6352,6325
h,3,0.176,6352,6326
h,3,0.073,6352,6329
c,22,-0.097,6352,6330
h,3,0.141,6352,6331
c,22,-0.119,6352,6332
c,29,0.002,6352,6333
h,3,0.108,6352,6334
c,22,-0.115,6352,6335
o,40,-0.383,6352,6336
h,3,0.132,6352,6337
f,45,-0.082,6352,6338
c,22,0.138,6352,6339
h,3,0.136,6352,6340
c,22,0.104,6352,6341
c,27,-0.091,6352,6342
c,22,-0.142,6352,6343
c,27,-0.107,6402,6361
o,40,-0.086,6402,6362
c,27,-0.148,6402,6363
h,3,0.118,6402,6364
c,22,-0.112,6402,6365
h,3,0.152,6402,6366
h,3,0.066,6402,6367
c,29,0.332,6402,6368
c,27,-0.11,6402,6369
h,3,0.141,6402,6370
c,22,-0.13,6402,6371
h,3,0.132,6402,6372
h,3,0.315,6402,6373
c,10,-0.091,6402,6374
c,22,-0.114,6402,6375
c,22,-0.109,6402,6376
h,3,0.132,6402,6377
c,22,-0.119,6402,6378
c,22,-0.148,6402,6379
h,3,0.129,6402,6380
c,22,0.008,6402,6381
h,3,-0.12,6402,6382
o,40,-0.392,6402,6383
o,40,-0.383,6402,6384
c,22,-0.118,6402,6385
h,3,0.148,6402,6386
c,21,0.005,6402,6387
n,92,-0.385,6402,6388
n,38,0.817,6402,6389
c,22,-0.115,6402,6390
o,40,-0.377,6430,6416
h,3,0.152,6430,6417
h,3,0.136,6430,6418
o,40,-0.135,6430,6419
c,22,-0.067,6430,6420
c,22,-0.118,6430,6421
c,10,0.007,6430,6422
c,29,0.017,6430,6423
c,22,-0.142,6430,6424
h,3,0.13,6430,6425
c,22,0.118,6430,6426
c,14,0.017,6430,6427
c,27,-0.119,6430,6428
n,38,-0.119,6430,6429
c,22,-0.122,6445,6446
c,22,-0.133,6445,6447
c,29,0.002,6445,6448
o,45,-0.393,6445,6449
c,27,-0.119,6445,6450
o,40,-0.104,6445,6451
c,22,-0.124,6445,6452
c,27,0.332,6445,6453
o,40,-0.384,6445,6454
c,27,0.014,6445,6455
o,40,-0.388,6445,6456
h,3,0.149,6445,6457
h,3,0.149,6445,6458
c,22,-0.388,6445,6459
h,3,0.144,6445,6460
h,3,0.163,6445,6461
h,3,0.147,6445,6462
h,3,-0.12,6445,6463
c,22,0.15,6445,6464
c,29,0.141,6445,6465
h,3,0.133,6445,6466
h,3,0.056,6445,6467
c,22,-0.118,6445,6468
h,3,0.132,6445,6469
c,29,0.008,6445,6470
c,22,-0.119,6445,6471
h,3,0.136,6445,6472
h,3,0.155,6445,6473
o,40,-0.148,6445,6474
h,3,0.15,6445,6475
c,22,-0.118,6445,6476
h,3,-0.12,6445,6477
c,27,0.007,6445,6478
c,22,-0.116,6445,6479
o,40,-0.116,6546,6520
c,22,-0.119,6546,6521
o,40,-0.089,6546,6522
o,40,-0.412,6546,6523
c,22,-0.114,6546,6524
o,40,-0.412,6546,6525
h,3,0.047,6546,6526
c,22,-0.118,6546,6527
h,3,0.056,6546,6528
c,22,-0.13,6546,6529
c,22,-0.115,6546,6530
c,29,0.818,6546,6531
c,22,-0.125,6546,6532
c,22,-0.134,6546,6533
o,40,-0.386,6546,6534
o,40,-0.088,6546,6535
h,3,0.141,6546,6536
o,40,-0.385,6546,6537
c,27,-0.107,6546,6538
c,22,-0.113,6546,6539
o,40,-0.404,6546,6540
c,195,0.009,6546,6541
o,40,-0.393,6546,6542
o,40,-0.381,6546,6543
o,40,-0.412,6546,6544
o,40,-0.382,6546,6545
h,3,0.149,6602,6600
h,3,0.137,6602,6601
c,22,0.061,6602,6603
h,3,0.132,6602,6604
h,3,0.047,6602,6605
c,22,-0.106,6602,6606
c,27,0.818,6602,6607
c,22,-0.126,6602,6608
o,40,-0.394,6602,6609
c,27,0.011,6602,6610
h,3,0.145,6602,6611
c,10,-0.413,6602,6612
h,3,0.146,6602,6613
c,22,-0.13,6602,6614
h,3,0.132,6602,6615
c,22,-0.115,6602,6616
n,38,-0.085,6602,6617
c,22,-0.128,6602,6618
c,22,-0.118,6602,6619
c,22,-0.074,6602,6620
h,1,-0.131,6602,6621
h,3,0.136,6602,6622
h,3,-0.118,6602,6623
h,3,0.132,6602,6624
c,28,0.002,6602,6625
h,3,0.138,6649,6626
c,27,-0.393,6649,6627
o,40,-0.386,6649,6628
c,29,0.144,6649,6650
o,40,-0.391,6649,6651
c,22,-0.109,6649,6652
h,3,0.134,6649,6653
c,22,-0.067,6649,6654
c,22,0.096,6649,6655
c,27,0.055,6649,6656
h,3,0.163,6649,6657
o,50,-0.084,6649,6658
o,40,-0.395,6649,6659
o,40,-0.382,6649,6660
n,195,0.814,6649,6661
c,29,-0.394,6649,6662
c,27,0.018,6649,6663
c,27,-0.388,6649,6664
h,3,0.145,6649,6665
o,40,0.059,6666,6667
o,40,-0.144,6666,6668
c,22,-0.127,6666,6669
c,22,0.012,6666,6670
h,3,0.282,6666,6671
c,22,-0.137,6666,6672
c,22,-0.119,6666,6673
c,28,0.059,6666,6674
n,38,0.138,6666,6675
o,40,-0.384,6666,6676
o,40,-0.383,6666,6677
h,3,0.148,6666,6678
c,29,0.141,6666,6679
c,22,0.015,6666,6680
h,3,0.147,6666,6681
c,22,-0.123,6666,6682
h,3,0.123,6666,6683
c,22,-0.124,6666,6684
h,3,0.152,6666,6685
c,22,-0.116,6666,6686
h,1,0.816,6666,6687
h,3,0.132,6666,6688
c,27,-0.404,6666,6689
h,3,0.056,6666,6690
h,3,0.822,6666,6691
o,40,-0.388,6666,6692
c,27,0.012,6743,6721
c,22,-0.126,6743,6722
c,22,-0.118,6743,6723
h,3,0.152,6743,6724
h,3,0.163,6743,6725
c,22,0.142,6743,6726
c,26,0.008,6743,6727
c,22,-0.118,6743,6732
c,22,-0.119,6743,6733
h,3,0.817,6743,6734
c,29,0.004,6743,6735
c,21,0.005,6743,6736
c,22,-0.113,6743,6737
h,3,0.134,6743,6738
c,27,0.011,6743,6739
n,38,0.146,6743,6740
n,38,-0.086,6743,6741
c,22,-0.114,6743,6742
h,3,0.163,6743,6744
c,22,-0.137,6743,6745
h,3,0.132,6743,6748
c,22,-0.088,6743,6749
o,40,-0.392,6743,6750
c,22,-0.122,6743,6751
c,27,0.005,6802,6803
o,40,-0.377,6802,6804
c,27,0.012,6802,6805
h,3,0.118,6802,6806
o,40,-0.384,6802,6807
h,3,0.054,6802,6808
c,22,-0.133,6802,6809
c,22,-0.125,6802,6810
h,3,0.162,6802,6811
o,40,-0.378,6802,6812
o,40,-0.398,6802,6813
h,3,0.127,6802,6814
c,22,0.046,6802,6815
h,3,0.145,6802,6816
c,21,0.055,6802,6817
c,22,-0.089,6802,6818
h,3,0.14,6802,6819
h,3,0.142,6802,6820
h,3,0.141,6802,6821
o,40,-0.377,6802,6822
h,3,0.112,6802,6823
c,22,-0.12,6802,6824
h,3,0.104,6802,6825
c,29,-0.079,6802,6826
c,22,-0.113,6802,6827
c,22,0.145,6802,6828
n,38,0.807,6802,6829
o,51,-0.388,6802,6830
h,3,0.142,6802,6831
c,22,-0.114,6802,6832
c,22,0.153,6802,6833
c,27,-0.08,6802,6834
o,40,-0.379,6802,6835
c,22,0.15,6802,6836
c,22,-0.123,6802,6837
c,22,-0.111,6802,6838
h,3,0.066,6802,6839
c,22,-0.383,6802,6840
n,38,0.162,6901,6878
h,3,0.163,6901,6879
c,22,0.142,6901,6880
h,3,0.163,6901,6881
c,27,0.021,6901,6882
h,3,0.133,6901,6883
c,22,-0.08,6901,6884
h,3,0.817,6901,6885
h,3,0.163,6901,6886
h,3,0.136,6901,6887
h,3,0.149,6901,6888
c,22,-0.113,6901,6889
h,3,0.134,6901,6890
h,3,0.158,6901,6891
c,22,-0.368,6901,6892
o,40,-0.382,6901,6893
h,3,0.132,6901,6894
h,3,0.155,6901,6895
c,29,-0.113,6901,6896
h,3,0.141,6901,6897
o,40,-0.382,6901,6898
n,32,-0.412,6901,6899
c,22,-0.137,6901,6900
h,3,0.139,6928,6929
h,3,0.132,6928,6930
c,26,-0.085,6928,6931
o,40,-0.393,6928,6932
o,40,-0.088,6928,6933
h,3,0.054,6928,6934
o,40,-0.383,6928,6935
c,22,-0.12,6928,6936
c,22,-0.12,6928,6937
c,28,0.188,6928,6938
c,22,-0.125,6928,6939
c,21,-0.122,6928,6940
c,22,-0.39,6928,6941
c,22,-0.133,6928,6942
o,40,-0.089,6928,6943
h,3,0.062,6928,6944
h,3,0.141,6928,6945
c,22,-0.119,6928,6946
o,45,-0.129,6928,6947
c,22,-0.13,6928,6948
h,3,0.149,6928,6949
c,22,-0.125,6928,6950
h,3,0.132,6928,6951
c,22,-0.127,6928,6952
c,34,-0.15,6953,6973
c,22,-0.116,6953,6974
c,28,0.163,6953,6975
c,22,0.007,6953,6976
h,3,0.147,6953,6977
o,40,-0.107,6953,6978
c,22,0.025,6953,6979
c,27,0.008,6953,6980
o,40,-0.384,6953,6981
h,3,0.145,6953,6982
h,1,0.055,6953,6983
c,27,-0.4,6953,6984
h,3,0.054,6953,6985
c,27,-0.388,6953,6986
c,22,-0.119,6953,6987
o,40,-0.383,6953,6988
o,40,-0.382,6953,6989
o,40,-0.385,6953,6990
c,27,-0.091,7013,6999
c,22,-0.118,7013,7000
h,3,0.13,7013,7001
h,1,-0.128,7013,7003
c,22,-0.122,7013,7004
c,40,-0.191,7013,7005
c,22,-0.118,7013,7006
c,22,-0.118,7013,7007
c,22,0.059,7013,7008
c,22,-0.148,7013,7009
c,29,0.021,7013,7010
c,29,0.002,7013,7011
c,22,-0.119,7013,7012
c,14,0.143,7013,7014
c,22,-0.126,7013,7015
h,3,0.132,7013,7016
c,22,-0.111,7013,7017
c,22,0.015,7013,7018
h,3,0.315,7013,7019
h,3,0.155,7013,7020
h,3,0.282,7013,7021
c,22,-0.097,7037,7038
c,22,-0.114,7037,7039
c,22,-0.123,7037,7040
o,40,0.017,7037,7041
h,3,0.145,7037,7042
c,29,-0.089,7037,7043
h,3,0.144,7037,7044
o,50,-0.392,7037,7045
h,3,0.145,7037,7046
c,27,0.007,7037,7047
o,40,-0.395,7037,7048
c,27,0.011,7037,7049
h,3,0.142,7037,7050
c,22,0.104,7037,7051
o,40,0.816,7037,7052
o,40,-0.384,7037,7053
h,3,0.061,7037,7054
c,22,-0.115,7037,7055
h,3,0.142,7037,7056
c,22,-0.111,7037,7057
h,3,0.132,7037,7058
c,27,0.005,7037,7059
n,38,0.814,7037,7060
h,3,0.152,7037,7061
o,40,-0.404,7037,7062
h,3,0.149,7037,7063
c,22,-0.124,7037,7064
h,3,0.142,7037,7065
o,40,0.282,7120,7121
c,27,0.016,7120,7122
c,27,0.008,7120,7123
c,92,-0.084,7120,7124
o,40,-0.089,7120,7125
h,40,0.017,7120,7126
o,40,-0.377,7120,7127
c,27,-0.388,7120,7128
h,1,0.062,7120,7129
h,3,0.069,7120,7130
h,3,0.145,7120,7131
h,3,0.134,7120,7132
h,3,0.108,7120,7133
h,3,-0.085,7120,7134
h,3,0.147,7120,7135
c,22,-0.118,7120,7136
h,3,0.282,7120,7137
c,22,-0.133,7120,7138
c,22,-0.135,7120,7139
o,40,-0.398,7120,7140
h,3,0.058,7120,7141
o,40,-0.384,7120,7142
c,22,-0.114,7120,7143
c,22,-0.111,7120,7144
h,3,0.14,7193,7178
h,3,0.142,7193,7179
o,50,0.021,7193,7180
c,22,0.118,7193,7181
o,40,-0.086,7193,7182
c,34,-0.079,7193,7183
c,22,-0.126,7193,7184
h,3,-0.12,7193,7185
c,27,0.012,7193,7186
h,3,0.061,7193,7187
o,40,-0.144,7193,7188
h,3,0.123,7193,7189
h,3,-0.125,7193,7190
h,3,0.149,7193,7191
c,22,-0.106,7193,7192
h,3,0.147,7193,7194
h,3,0.145,7193,7195
c,22,-0.118,7193,7196
c,22,-0.142,7193,7197
n,38,0.809,7193,7198
c,22,-0.113,7193,7199
c,29,0.144,7193,7200
c,22,0.176,7193,7201
c,22,-0.116,7193,7202
h,3,0.142,7193,7203
c,22,-0.133,7193,7204
c,22,-0.118,7193,7205
o,40,-0.377,7193,7206
n,38,0.817,7193,7207
h,3,0.145,7193,7208
h,3,0.801,7193,7209
h,3,0.188,7193,7210
c,22,-0.124,7193,7211
c,22,0.118,7193,7212
n,32,-0.412,7218,7237
c,22,-0.118,7218,7238
c,22,-0.376,7218,7239
h,3,0.143,7218,7240
h,3,0.142,7218,7241
h,3,0.141,7218,7242
c,22,-0.121,7218,7243
c,29,0.009,7218,7244
c,22,-0.119,7218,7245
o,40,-0.107,7218,7246
c,22,-0.118,7218,7247
h,3,0.152,7218,7248
o,40,0.017,7218,7249
h,3,0.139,7218,7250
c,22,0.188,7218,7251
h,3,0.145,7218,7252
o,40,-0.081,7218,7253
h,3,0.282,7218,7254
c,22,0.017,7291,7255
h,3,0.288,7291,7256
c,22,0.118,7291,7257
h,3,0.058,7291,7258
o,40,-0.369,7291,7259
c,22,-0.122,7291,7260
h,3,0.056,7291,7261
h,3,0.817,7291,7262
h,3,0.142,7291,7263
o,40,-0.393,7291,7264
h,3,0.062,7291,7265
n,38,0.806,7291,7266
c,27,0.009,7291,7267
c,10,0.008,7291,7268
h,3,0.132,7291,7269
c,195,-0.084,7291,7270
h,3,0.059,7291,7271
h,3,-0.084,7291,7272
c,22,0.202,7292,7293
h,3,0.138,7292,7294
c,22,-0.118,7292,7295
c,10,-0.363,7292,7296
c,22,0.008,7292,7297
o,40,-0.079,7292,7298
h,3,0.147,7292,7299
c,22,-0.111,7292,7300
c,22,-0.118,7292,7301
c,22,-0.12,7292,7302
c,22,0.046,7292,7303
c,22,-0.133,7292,7304
h,1,0.055,7292,7305
c,22,-0.128,7292,7306
c,22,-0.119,7292,7307
h,3,0.132,7292,7308
h,3,0.129,7292,7309
h,3,0.152,7292,7310
o,40,-0.343,7292,7311
c,22,0.188,7292,7312
h,3,0.141,7292,7313
c,22,0.811,7292,7314
h,3,0.132,7292,7315
h,3,0.154,7292,7316
c,22,0.014,7292,7317
c,22,-0.114,7292,7318
c,22,-0.114,7292,7319
c,22,-0.113,7292,7320
h,3,0.139,7292,7321
o,40,-0.383,7292,7322
c,22,-0.119,7410,7354
h,3,0.142,7410,7355
c,22,0.188,7410,7356
c,22,0.315,7410,7357
c,10,-0.095,7410,7358
c,22,0.061,7410,7359
h,3,0.138,7410,7360
c,22,-0.124,7410,7361
h,3,0.118,7410,7362
c,10,-0.091,7410,7363
c,22,-0.111,7410,7364
h,3,-0.132,7410,7365
h,3,0.152,7410,7366
c,22,-0.111,7410,7367
c,22,-0.109,7410,7368
c,22,-0.118,7410,7369
h,3,0.135,7410,7370
o,40,-0.127,7410,7371
h,3,0.152,7410,7372
c,27,-0.393,7410,7373
h,3,0.132,7410,7374
n,38,0.819,7410,7411
c,22,-0.12,7410,7412
c,22,0.816,7410,7413
h,3,0.149,7410,7414
c,29,0.144,7410,7415
n,38,0.814,7410,7416
c,29,0.008,7410,7417
c,22,-0.109,7410,7418
h,3,0.136,7410,7419
h,3,0.146,7410,7420
c,22,-0.111,7410,7421
o,40,0.015,7422,7423
h,3,0.149,7422,7424
n,1,-0.119,7422,7425
c,27,0.016,7422,7426
o,49,0.055,7422,7427
c,22,-0.133,7422,7428
c,22,-0.105,7422,7429
c,22,-0.105,7422,7430
c,22,-0.133,7422,7431
o,40,-0.107,7422,7432
c,22,-0.119,7422,7433
c,93,0.129,7422,7434
o,40,-0.384,7422,7435
c,29,0.112,7422,7436
c,22,-0.084,7422,7437
o,40,-0.377,7422,7438
o,40,-0.382,7422,7439
o,25,-0.388,7422,7440
c,22,0.055,7422,7441
c,22,-0.114,7422,7442
o,40,-0.383,7422,7443
h,3,0.13,7422,7444
c,22,-0.119,7422,7445
c,22,-0.116,7422,7446
c,22,-0.118,7422,7447
o,50,-0.412,7422,7448
h,3,0.127,7422,7449
c,22,-0.119,7422,7450
c,22,-0.113,7422,7451
h,3,0.143,7422,7452
c,27,0.012,7422,7453
c,27,0.009,7422,7454
h,3,0.142,7422,7455
h,3,0.132,7422,7456
o,40,-0.384,7495,7496
c,22,-0.108,7495,7497
c,22,0.005,7495,7498
o,40,-0.384,7495,7499
h,3,0.073,7495,7500
c,10,0.108,7495,7501
h,3,0.139,7495,7502
h,3,0.142,7495,7503
c,22,0.118,7495,7504
c,22,-0.126,7495,7505
o,40,-0.384,7495,7506
o,40,-0.383,7495,7507
c,22,-0.118,7495,7508
h,1,0.145,7495,7509
o,40,-0.395,7495,7510
h,3,0.136,7495,7511
o,40,-0.392,7495,7512
c,22,0.138,7495,7513
o,40,-0.382,7495,7514
n,35,-0.111,7495,7515
c,22,-0.116,7564,7563
c,22,-0.125,7564,7565
o,40,-0.384,7564,7566
c,22,0.112,7564,7567
c,22,-0.401,7564,7568
c,22,-0.117,7564,7569
h,3,0.059,7564,7570
n,35,0.81,7564,7571
h,3,0.132,7564,7572
h,3,0.129,7564,7573
h,3,0.054,7564,7574
h,3,-0.119,7564,7575
h,3,0.144,7564,7576
o,40,-0.39,7564,7577
h,3,0.059,7564,7578
o,40,-0.388,7564,7579
c,22,-0.107,7564,7580
c,22,-0.122,7564,7581
c,28,-0.388,7564,7582
n,32,-0.388,7564,7583
c,27,0.015,7564,7584
c,26,-0.08,7564,7585
c,27,-0.386,7564,7586
h,3,0.163,7564,7587
c,22,0.055,7640,7615
c,22,-0.148,7640,7616
o,40,-0.381,7640,7617
h,3,0.123,7640,7618
o,40,-0.382,7640,7619
h,3,0.138,7640,7620
n,38,0.806,7640,7621
n,32,-0.086,7640,7622
c,22,-0.114,7640,7623
h,3,0.152,7640,7624
h,3,0.141,7640,7625
h,3,0.139,7640,7626
c,27,-0.085,7640,7627
c,22,-0.105,7640,7628
o,40,-0.099,7640,7629
h,3,0.142,7640,7630
c,22,-0.074,7640,7631
h,3,0.142,7640,7632
c,36,-0.084,7640,7633
n,38,-0.119,7640,7634
c,26,0.015,7640,7635
c,29,0.055,7640,7636
h,3,0.328,7640,7637
o,40,-0.386,7640,7638
c,22,-0.118,7640,7639
h,3,0.315,7665,7641
h,3,0.136,7665,7642
c,10,-0.091,7665,7643
c,29,0.002,7665,7644
h,3,0.282,7665,7645
c,22,0.009,7665,7646
c,22,-0.123,7665,7647
h,3,0.146,7665,7648
o,40,-0.388,7665,7649
c,22,-0.109,7665,7650
h,3,0.108,7665,7651
c,27,-0.08,7665,7652
n,38,0.81,7665,7653
c,22,-0.074,7665,7654
h,3,0.154,7665,7655
c,10,-0.091,7665,7656
h,3,0.142,7665,7657
c,22,-0.125,7665,7658
c,22,-0.124,7665,7659
o,40,-0.388,7665,7660
c,22,-0.111,7665,7661
h,3,0.132,7665,7662
c,22,-0.111,7665,7663
h,3,0.135,7665,7664
c,10,0.017,7665,7666
o,40,-0.388,7721,7722
c,22,-0.122,7721,7723
c,16,-0.104,7721,7724
c,22,-0.142,7721,7725
h,3,0.062,7721,7726
c,27,0.016,7721,7727
o,40,-0.39,7721,7728
h,3,0.148,7721,7729
c,22,-0.118,7721,7730
h,3,0.073,7721,7731
h,3,0.132,7721,7732
h,3,0.147,7721,7733
h,3,0.132,7721,7734
h,3,0.056,7721,7735
h,3,0.058,7721,7736
h,3,0.108,7721,7737
h,3,0.132,7721,7738
c,26,0.059,7721,7739
c,10,-0.091,7721,7740
c,22,-0.128,7721,7741
c,27,0.011,7721,7742
h,3,0.062,7721,7743
c,22,-0.121,7721,7744
h,3,0.062,7721,7745
h,3,0.141,7721,7746
h,3,0.138,7721,7747
c,22,0.059,7721,7748
c,22,-0.109,7777,7778
h,3,0.136,7777,7779
o,40,-0.382,7777,7780
c,22,-0.109,7777,7781
c,22,-0.125,7777,7782
o,40,-0.393,7777,7783
h,3,0.145,7777,7784
n,38,0.814,7777,7785
c,28,0.008,7777,7786
o,40,-0.377,7777,7787
h,3,0.163,7777,7788
c,22,0.008,7777,7789
h,3,0.061,7777,7790
h,3,0.112,7777,7791
c,22,-0.126,7777,7792
h,3,-0.132,7777,7793
c,22,0.133,7777,7794
c,27,0.017,7777,7795
h,3,0.058,7777,7796
h,3,0.147,7777,7797
h,3,0.057,7777,7798
h,3,-0.106,7777,7799
h,3,0.127,7777,7800
c,29,0.144,7777,7801
c,27,0.005,7777,7802
h,3,0.136,7777,7803
h,3,0.188,7851,7819
c,22,-0.122,7851,7820
c,38,0.138,7851,7821
c,92,-0.083,7851,7822
h,3,0.056,7851,7823
h,3,0.108,7851,7824
o,40,-0.383,7851,7825
c,27,0.818,7851,7826
c,22,0.816,7851,7827
n,38,0.017,7851,7828
h,3,0.138,7851,7829
h,8,0.143,7851,7830
h,3,0.132,7851,7831
c,27,0.009,7851,7832
h,3,0.142,7851,7833
c,27,-0.083,7851,7834
o,40,0.005,7851,7835
c,16,-0.074,7851,7836
c,22,0.144,7851,7837
c,22,-0.118,7851,7838
h,3,0.061,7851,7839
h,3,0.288,7851,7840
c,22,-0.125,7851,7841
h,3,0.137,7851,7842
h,3,0.129,7851,7843
c,27,0.008,7851,7844
h,3,0.147,7851,7845
h,3,0.147,7851,7846
o,40,-0.389,7851,7847
c,22,-0.122,7851,7848
c,27,0.011,7851,7849
c,22,-0.122,7851,7850
c,29,0.012,7900,7874
c,27,0.006,7900,7875
c,22,-0.115,7900,7876
c,29,0.008,7900,7877
h,3,0.129,7900,7878
c,10,-0.089,7900,7879
n,32,-0.412,7900,7880
n,34,-0.133,7900,7881
o,40,-0.107,7900,7882
c,22,-0.122,7900,7883
c,27,0.018,7900,7884
h,3,0.141,7900,7885
h,3,0.146,7900,7886
o,40,-0.384,7900,7887
c,22,-0.097,7900,7888
h,3,0.132,7900,7889
h,3,0.059,7900,7890
o,40,-0.104,7900,7891
h,3,0.139,7900,7892
c,22,-0.119,7900,7893
h,3,0.058,7900,7894
c,22,0.009,7900,7895
h,3,-0.12,7900,7896
c,22,-0.117,7900,7897
c,22,-0.097,7900,7898
n,38,0.818,7900,7899
c,22,0.118,7972,7927
o,40,-0.384,7972,7928
h,3,0.149,7972,7929
c,22,-0.116,7972,7930
h,3,0.139,7972,7931
h,3,0.145,7972,7932
c,16,-0.089,7972,7933
c,22,-0.119,7972,7934
c,27,-0.084,7972,7935
n,38,0.818,7972,7936
c,22,-0.123,7972,7937
h,3,0.188,7972,7938
c,22,-0.125,7972,7939
c,14,-0.074,7972,7940
c,27,-0.393,7972,7941
c,22,-0.117,7972,7942
c,22,-0.107,7972,7973
c,22,-0.114,7972,7974
c,22,-0.115,7972,7975
c,10,-0.079,7972,7976
h,3,0.138,7972,7977
h,3,-0.12,7972,7978
h,3,0.163,7972,7979
c,22,-0.115,7972,7980
h,3,0.019,7972,7981
o,40,-0.079,7972,7982
c,28,0.818,7972,7983
c,28,0.144,7984,8001
o,40,-0.398,7984,8002
c,29,0.002,7984,8003
h,3,0.145,7984,8004
o,40,-0.094,7984,8005
h,3,0.148,7984,8006
h,3,0.188,7984,8007
c,22,-0.125,7984,8008
c,29,-0.191,7984,8009
h,3,0.141,7984,8010
h,3,0.148,7984,8011
c,28,0.008,7984,8012
c,27,0.005,7984,8013
c,27,0.021,7984,8014
c,29,0.002,7984,8015
c,22,-0.114,7984,8016
h,3,0.133,8021,8035
c,22,0.133,8021,8036
h,3,0.142,8021,8037
o,40,-0.384,8021,8038
c,28,0.012,8021,8039
h,3,0.132,8021,8040
o,40,-0.391,8021,8041
h,3,0.134,8021,8042
h,3,0.152,8021,8043
o,38,-0.393,8021,8044
o,40,-0.384,8021,8045
c,28,-0.393,8021,8046
c,27,-0.085,8021,8047
c,22,-0.115,8021,8048
c,22,-0.109,8021,8049
c,22,0.012,8021,8050
h,3,0.059,8021,8051
h,3,0.155,8093,8063
h,3,0.054,8093,8064
h,3,0.152,8093,8065
c,27,-0.084,8093,8066
c,22,-0.126,8093,8067
h,3,0.132,8093,8068
c,29,0.332,8093,8069
h,3,0.147,8093,8070
o,40,-0.394,8093,8071
c,27,0.816,8093,8072
c,22,-0.118,8093,8073
c,27,0.007,8093,8074
c,22,-0.111,8093,8075
o,40,-0.385,8093,8076
c,230,-0.074,8093,8078
c,22,-0.123,8093,8079
o,40,-0.392,8093,8080
c,10,-0.081,8093,8081
c,27,0.012,8093,8082
o,40,-0.107,8093,8083
c,22,-0.119,8093,8084
c,10,-0.095,8093,8085
c,22,-0.148,8154,8100
c,28,0.811,8154,8101
o,40,-0.388,8154,8102
c,22,-0.109,8154,8103
h,3,0.132,8154,8104
o,40,-0.412,8154,8105
h,3,0.139,8154,8106
h,3,-0.113,8154,8107
h,3,0.132,8154,8108
h,3,-0.397,8154,8109
c,22,-0.114,8154,8110
h,3,0.137,8154,8111
h,3,0.176,8154,8112
h,3,0.229,8154,8113
h,1,0.823,8154,8114
h,3,0.152,8154,8138
h,3,0.132,8154,8139
c,22,-0.114,8154,8141
c,22,0.005,8154,8143
h,3,0.136,8154,8145
o,40,0.059,8154,8147
h,3,0.019,8154,8148
h,3,0.019,8154,8149
h,3,0.132,8154,8150
c,22,-0.13,8154,8151
c,22,-0.105,8154,8152
h,3,0.146,8154,8153
h,3,0.163,8154,8155
c,22,-0.148,8188,8160
h,3,0.132,8188,8161
c,22,0.158,8188,8162
c,195,-0.084,8188,8163
h,1,0.123,8188,8164
h,3,-0.12,8188,8165
o,40,-0.383,8188,8166
h,8,0.059,8188,8167
h,3,0.149,8188,8168
h,3,0.132,8188,8169
n,34,-0.099,8188,8170
c,22,-0.122,8188,8171
h,3,0.132,8188,8172
c,22,-0.113,8188,8173
n,38,-0.095,8188,8174
h,3,0.149,8188,8175
o,40,-0.395,8188,8176
c,22,-0.117,8188,8177
o,40,-0.381,8188,8178
c,45,0.002,8188,8179
n,38,0.817,8188,8180
h,3,0.139,8188,8181
c,22,-0.119,8188,8182
c,22,-0.118,8188,8183
h,1,0.059,8188,8184
h,3,0.147,8188,8185
o,40,-0.384,8188,8186
c,22,-0.115,8188,8187
n,38,0.142,8255,8220
h,3,0.108,8255,8221
h,3,0.127,8255,8222
c,27,-0.081,8255,8223
h,3,0.132,8255,8224
h,3,0.142,8255,8225
h,3,0.132,8255,8226
n,38,0.812,8255,8227
c,22,-0.126,8255,8228
c,22,0.202,8255,8229
o,40,-0.377,8255,8230
c,22,-0.118,8255,8231
o,40,-0.383,8255,8232
c,22,-0.114,8255,8233
n,38,0.055,8255,8234
h,3,0.059,8255,8235
c,10,-0.091,8255,8236
c,22,-0.118,8255,8237
c,22,-0.125,8255,8238
c,27,0.163,8255,8239
c,21,-0.383,8255,8240
c,28,0.012,8255,8241
h,3,0.132,8255,8242
