atom1_id,atom2_id,type,bond_id
d24_5,d24_6,7,2861
d24_6,d24_1,7,2862
d24_9,d24_10,7,2863
d24_9,d24_13,1,2864
d25_1,d25_15,1,2865
d25_1,d25_2,7,2866
d25_10,d25_11,7,2867
d25_10,d25_22,1,2868
d25_11,d25_12,7,2869
d25_11,d25_23,1,2870
d25_12,d25_7,7,2871
d25_13,d25_25,1,2872
d25_13,d25_26,1,2873
d25_13,d25_7,1,2874
d25_14,d25_24,1,2875
d25_15,d25_16,2,2876
d25_15,d25_17,2,2877
d25_2,d25_18,1,2878
d25_2,d25_3,7,2879
d25_3,d25_13,1,2880
d25_3,d25_4,7,2881
d25_4,d25_12,1,2882
d25_4,d25_5,7,2883
d25_5,d25_19,1,2884
d25_5,d25_6,7,2885
d25_6,d25_1,7,2886
d25_6,d25_20,1,2887
d25_7,d25_8,7,2888
d25_8,d25_21,1,2889
d25_8,d25_9,7,2890
d25_9,d25_10,7,2891
d25_9,d25_14,1,2892
d26_1,d26_2,7,2893
d26_1,d26_7,1,2894
d26_10,d26_5,1,2895
d26_11,d26_14,2,2896
d26_12,d26_16,2,2897
d26_13,d26_11,2,2898
d26_15,d26_12,2,2899
d26_2,d26_12,1,2900
d26_2,d26_3,7,2901
d26_3,d26_4,7,2902
d26_3,d26_8,1,2903
d26_4,d26_11,1,2904
d26_4,d26_5,7,2905
d26_5,d26_6,7,2906
d26_6,d26_1,7,2907
d26_6,d26_9,1,2908
d27_1,d27_2,7,2909
d27_1,d27_7,1,2910
d27_11,d27_12,7,2911
d27_11,d27_15,1,2912
d27_12,d27_13,7,2913
d27_12,d27_16,7,2914
d27_13,d27_14,7,2915
d27_14,d27_4,7,2916
d27_16,d27_17,7,2917
d27_16,d27_20,1,2918
d27_17,d27_18,7,2919
d27_17,d27_21,1,2920
d27_18,d27_19,7,2921
d27_18,d27_27,7,2922
d27_19,d27_13,7,2923
d27_19,d27_22,7,2924
d27_2,d27_3,7,2925
d27_2,d27_8,1,2926
d27_22,d27_23,7,2927
d27_23,d27_24,7,2928
d27_23,d27_25,1,2929
d27_24,d27_14,7,2930
d27_24,d27_26,1,2931
d27_27,d27_28,7,2932
d27_27,d27_30,1,2933
d27_28,d27_29,7,2934
d27_28,d27_31,1,2935
d27_29,d27_22,7,2936
d27_3,d27_11,7,2937
d27_3,d27_4,7,2938
d27_32,d27_29,1,2939
d27_32,d27_33,2,2940
d27_32,d27_34,2,2941
d27_4,d27_5,7,2942
d27_5,d27_6,7,2943
d27_5,d27_9,1,2944
d27_6,d27_1,7,2945
d27_6,d27_10,1,2946
d28_1,d28_14,1,2947
d28_1,d28_2,7,2948
d28_10,d28_11,7,2949
d28_10,d28_22,1,2950
d28_11,d28_12,7,2951
d28_11,d28_23,1,2952
d28_12,d28_7,7,2953
d28_13,d28_24,1,2954
d28_13,d28_25,1,2955
d28_13,d28_7,1,2956
d28_14,d28_15,2,2957
d28_14,d28_16,2,2958
d28_2,d28_18,1,2959
d28_2,d28_3,7,2960
d28_3,d28_13,1,2961
d28_3,d28_4,7,2962
d28_4,d28_12,1,2963
d28_4,d28_5,7,2964
d28_5,d28_19,1,2965
d28_5,d28_6,7,2966
d28_6,d28_1,7,2967
d28_6,d28_20,1,2968
d28_7,d28_8,7,2969
d28_8,d28_21,1,2970
d28_8,d28_9,7,2971
d28_9,d28_10,7,2972
d28_9,d28_17,1,2973
d29_1,d29_14,1,2974
d29_1,d29_2,7,2975
d29_10,d29_11,7,2976
d29_10,d29_28,1,2977
d29_11,d29_12,7,2978
d29_12,d29_7,7,2979
d29_13,d29_23,1,2980
d29_13,d29_29,1,2981
d29_13,d29_7,1,2982
d29_14,d29_15,2,2983
d29_14,d29_16,2,2984
d29_18,d29_17,2,2985
d29_19,d29_17,2,2986
d29_2,d29_24,1,2987
d29_2,d29_3,7,2988
d29_20,d29_11,1,2989
d29_21,d29_20,2,2990
d29_22,d29_20,2,2991
d29_3,d29_13,1,2992
d29_3,d29_4,7,2993
d29_4,d29_12,1,2994
d29_4,d29_5,7,2995
d29_5,d29_25,1,2996
d29_5,d29_6,7,2997
d29_6,d29_1,7,2998
d29_6,d29_26,1,2999
d29_7,d29_8,7,3000
d29_8,d29_27,1,3001
d29_8,d29_9,7,3002
d29_9,d29_10,7,3003
d29_9,d29_17,1,3004
d2_1,d2_2,7,3005
d2_1,d2_7,1,3006
d2_10,d2_11,7,3007
d2_11,d2_12,7,3008
d2_11,d2_14,1,3009
d2_12,d2_13,7,3010
d2_12,d2_15,1,3011
d2_13,d2_16,1,3012
d2_13,d2_4,7,3013
d2_17,d2_18,2,3014
d2_17,d2_19,2,3015
d2_17,d2_2,1,3016
d2_2,d2_3,7,3017
d2_3,d2_10,7,3018
d2_3,d2_4,7,3019
d2_4,d2_5,7,3020
d2_5,d2_6,7,3021
d2_5,d2_8,1,3022
d2_6,d2_1,7,3023
d2_6,d2_9,1,3024
d30_1,d30_2,7,3025
d30_1,d30_21,1,3026
d30_10,d30_4,7,3027
d30_11,d30_12,7,3028
d30_11,d30_25,1,3029
d30_12,d30_13,7,3030
d30_12,d30_15,7,3031
d30_13,d30_14,7,3032
d30_14,d30_26,1,3033
d30_14,d30_8,7,3034
d30_15,d30_16,7,3035
d30_15,d30_27,1,3036
d30_16,d30_17,7,3037
d30_16,d30_28,1,3038
d30_17,d30_18,7,3039
d30_17,d30_29,1,3040
d30_18,d30_13,7,3041
d30_18,d30_30,1,3042
d30_19,d30_20,7,3043
d30_19,d30_5,7,3044
d30_2,d30_22,1,3045
d30_2,d30_3,7,3046
d30_20,d30_10,7,3047
d30_20,d30_31,1,3048
d30_3,d30_4,7,3049
d30_3,d30_7,7,3050
d30_32,d30_19,1,3051
d30_33,d30_32,2,3052
d30_34,d30_32,2,3053
d30_4,d30_5,7,3054
d30_5,d30_6,7,3055
d30_6,d30_1,7,3056
d30_6,d30_23,1,3057
d30_7,d30_11,7,3058
d30_7,d30_8,7,3059
d30_8,d30_9,7,3060
d30_9,d30_10,7,3061
d30_9,d30_24,1,3062
d31_1,d31_2,7,3063
d31_1,d31_7,1,3064
d31_10,d31_11,7,3065
d31_10,d31_14,1,3066
d31_11,d31_12,7,3067
d31_11,d31_25,1,3068
d31_12,d31_13,7,3069
d31_12,d31_24,1,3070
d31_13,d31_4,7,3071
d31_15,d31_16,7,3072
d31_15,d31_5,1,3073
d31_16,d31_13,1,3074
d31_16,d31_17,7,3075
d31_17,d31_18,7,3076
d31_17,d31_30,1,3077
d31_18,d31_19,7,3078
d31_18,d31_21,1,3079
d31_19,d31_20,7,3080
d31_19,d31_22,1,3081
d31_2,d31_3,7,3082
d31_2,d31_8,1,3083
d31_20,d31_15,7,3084
d31_20,d31_23,1,3085
d31_24,d31_27,2,3086
d31_25,d31_28,2,3087
d31_25,d31_29,2,3088
d31_26,d31_24,2,3089
d31_3,d31_10,7,3090
d31_3,d31_4,7,3091
d31_4,d31_5,7,3092
d31_5,d31_6,7,3093
d31_6,d31_1,7,3094
d31_6,d31_9,1,3095
d32_1,d32_2,7,3096
d32_1,d32_22,1,3097
d32_10,d32_11,7,3098
d32_10,d32_4,1,3099
d32_11,d32_12,7,3100
d32_11,d32_16,1,3101
d32_12,d32_13,7,3102
d32_12,d32_17,1,3103
d32_13,d32_14,7,3104
d32_13,d32_20,1,3105
d32_14,d32_15,7,3106
d32_14,d32_18,1,3107
d32_15,d32_10,7,3108
d32_19,d32_15,1,3109
d32_19,d32_24,2,3110
d32_2,d32_3,7,3111
d32_2,d32_7,1,3112
d32_20,d32_26,2,3113
d32_21,d32_30,2,3114
d32_22,d32_28,2,3115
d32_23,d32_19,2,3116
d32_25,d32_20,2,3117
d32_27,d32_22,2,3118
d32_29,d32_21,2,3119
d32_3,d32_4,7,3120
d32_3,d32_8,1,3121
d32_4,d32_5,7,3122
d32_5,d32_6,7,3123
d32_5,d32_9,1,3124
d32_6,d32_1,7,3125
d32_6,d32_21,1,3126
d33_1,d33_2,7,3127
d33_1,d33_22,1,3128
d33_10,d33_11,7,3129
d33_11,d33_12,7,3130
d33_11,d33_16,1,3131
d33_12,d33_13,7,3132
d33_12,d33_25,1,3133
d33_13,d33_14,7,3134
d33_13,d33_17,1,3135
d33_14,d33_15,7,3136
d33_14,d33_18,1,3137
d33_15,d33_10,7,3138
d33_19,d33_10,1,3139
d33_19,d33_20,1,3140
d33_19,d33_21,1,3141
d33_2,d33_3,7,3142
d33_2,d33_7,1,3143
d33_22,d33_24,2,3144
d33_23,d33_22,2,3145
d33_25,d33_26,1,3146
d33_25,d33_31,1,3147
d33_26,d33_27,1,3148
d33_26,d33_32,2,3149
d33_27,d33_28,1,3150
d33_27,d33_29,1,3151
d33_27,d33_30,1,3152
d33_3,d33_19,1,3153
d33_3,d33_4,7,3154
d33_4,d33_15,1,3155
d33_4,d33_5,7,3156
d33_5,d33_6,7,3157
d33_5,d33_8,1,3158
d33_6,d33_1,7,3159
d33_6,d33_9,1,3160
d34_1,d34_2,7,3161
d34_1,d34_7,1,3162
d34_11,d34_12,7,3163
d34_11,d34_15,1,3164
d34_12,d34_13,7,3165
d34_12,d34_16,1,3166
d34_13,d34_14,7,3167
d34_14,d34_17,1,3168
d34_14,d34_4,7,3169
d34_18,d34_13,1,3170
d34_18,d34_20,2,3171
d34_19,d34_18,2,3172
d34_2,d34_3,7,3173
d34_2,d34_8,1,3174
d34_3,d34_11,7,3175
d34_3,d34_4,7,3176
d34_4,d34_5,7,3177
d34_5,d34_6,7,3178
d34_5,d34_9,1,3179
d34_6,d34_1,7,3180
d34_6,d34_10,1,3181
d35_1,d35_2,7,3182
d35_1,d35_22,1,3183
d35_10,d35_11,7,3184
d35_11,d35_12,7,3185
d35_11,d35_16,1,3186
d35_12,d35_13,7,3187
d35_12,d35_23,1,3188
d35_13,d35_14,7,3189
d35_13,d35_17,1,3190
d35_14,d35_15,7,3191
d35_14,d35_18,1,3192
d35_15,d35_10,7,3193
d35_19,d35_10,1,3194
d35_19,d35_20,1,3195
d35_19,d35_21,1,3196
d35_2,d35_3,7,3197
d35_2,d35_7,1,3198
d35_22,d35_25,2,3199
d35_23,d35_26,1,3200
d35_23,d35_27,1,3201
d35_24,d35_22,2,3202
d35_3,d35_19,1,3203
d35_3,d35_4,7,3204
d35_4,d35_15,1,3205
d35_4,d35_5,7,3206
d35_5,d35_6,7,3207
d35_5,d35_8,1,3208
d35_6,d35_1,7,3209
d35_6,d35_9,1,3210
d36_1,d36_2,7,3211
d36_1,d36_7,1,3212
d36_11,d36_12,7,3213
d36_11,d36_15,1,3214
d36_12,d36_13,7,3215
d36_12,d36_17,1,3216
d36_13,d36_14,7,3217
d36_13,d36_21,1,3218
d36_14,d36_16,1,3219
d36_14,d36_4,7,3220
d36_17,d36_18,1,3221
d36_17,d36_19,1,3222
d36_17,d36_20,1,3223
d36_2,d36_3,7,3224
d36_2,d36_8,1,3225
d36_21,d36_23,2,3226
d36_22,d36_21,2,3227
d36_3,d36_11,7,3228
d36_3,d36_4,7,3229
d36_4,d36_5,7,3230
d36_5,d36_6,7,3231
d36_5,d36_9,1,3232
d36_6,d36_1,7,3233
d36_6,d36_10,1,3234
d37_1,d37_2,7,3235
d37_1,d37_28,1,3236
d37_11,d37_12,1,3237
d37_11,d37_13,1,3238
d37_11,d37_14,1,3239
d37_12,d37_15,1,3240
d37_12,d37_16,1,3241
d37_12,d37_17,1,3242
d37_15,d37_18,7,3243
d37_18,d37_19,7,3244
d37_18,d37_23,1,3245
d37_19,d37_20,7,3246
d37_19,d37_24,1,3247
d37_2,d37_3,7,3248
d37_2,d37_7,1,3249
d37_20,d37_21,7,3250
d37_20,d37_25,1,3251
d37_21,d37_22,7,3252
d37_21,d37_26,1,3253
d37_22,d37_15,7,3254
d37_22,d37_27,1,3255
d37_28,d37_30,2,3256
d37_29,d37_28,2,3257
d37_3,d37_4,7,3258
d37_3,d37_8,1,3259
d37_4,d37_11,1,3260
d37_4,d37_5,7,3261
d37_5,d37_6,7,3262
d37_5,d37_9,1,3263
d37_6,d37_1,7,3264
d37_6,d37_10,1,3265
d38_1,d38_2,7,3266
d38_1,d38_7,1,3267
d38_12,d38_13,7,3268
d38_12,d38_4,1,3269
d38_13,d38_14,7,3270
d38_13,d38_18,1,3271
d38_14,d38_15,7,3272
d38_14,d38_19,1,3273
d38_15,d38_16,7,3274
d38_16,d38_17,7,3275
d38_16,d38_20,1,3276
d38_17,d38_12,7,3277
d38_17,d38_21,1,3278
d38_2,d38_3,7,3279
d38_2,d38_8,1,3280
d38_22,d38_15,1,3281
d38_22,d38_24,2,3282
d38_23,d38_22,2,3283
d38_3,d38_4,7,3284
d38_3,d38_9,1,3285
d38_4,d38_5,7,3286
d38_5,d38_10,1,3287
d38_5,d38_6,7,3288
d38_6,d38_1,7,3289
d38_6,d38_11,1,3290
d39_1,d39_2,7,3291
d39_1,d39_7,1,3292
d39_10,d39_11,7,3293
d39_10,d39_13,1,3294
d39_11,d39_12,7,3295
d39_11,d39_14,1,3296
d39_12,d39_15,1,3297
d39_12,d39_4,7,3298
d39_16,d39_17,2,3299
d39_16,d39_18,2,3300
d39_19,d39_20,1,3301
d39_2,d39_16,1,3302
d39_2,d39_3,7,3303
d39_20,d39_21,1,3304
d39_20,d39_22,1,3305
d39_20,d39_23,1,3306
d39_3,d39_4,7,3307
d39_3,d39_9,7,3308
d39_4,d39_5,7,3309
d39_5,d39_6,7,3310
d39_5,d39_8,1,3311
d39_6,d39_1,7,3312
d39_6,d39_19,1,3313
d39_9,d39_10,7,3314
d3_1,d3_2,7,3315
d3_1,d3_7,1,3316
d3_10,d3_11,7,3317
d3_11,d3_12,7,3318
d3_11,d3_14,1,3319
d3_12,d3_13,7,3320
d3_12,d3_15,1,3321
d3_13,d3_16,1,3322
d3_13,d3_4,7,3323
d3_17,d3_18,2,3324
d3_17,d3_19,2,3325
d3_17,d3_5,1,3326
d3_2,d3_3,7,3327
d3_2,d3_8,1,3328
d3_3,d3_10,7,3329
d3_3,d3_4,7,3330
d3_4,d3_5,7,3331
d3_5,d3_6,7,3332
d3_6,d3_1,7,3333
d3_6,d3_9,1,3334
d40_1,d40_2,7,3335
d40_1,d40_7,1,3336
d40_11,d40_12,7,3337
d40_11,d40_15,1,3338
d40_12,d40_13,7,3339
d40_12,d40_16,1,3340
d40_13,d40_14,7,3341
d40_13,d40_17,1,3342
d40_14,d40_4,7,3343
d40_18,d40_14,1,3344
d40_18,d40_20,2,3345
d40_19,d40_18,2,3346
d40_2,d40_3,7,3347
d40_2,d40_8,1,3348
d40_3,d40_11,7,3349
d40_3,d40_4,7,3350
d40_4,d40_5,7,3351
d40_5,d40_6,7,3352
d40_5,d40_9,1,3353
d40_6,d40_1,7,3354
d40_6,d40_10,1,3355
d41_1,d41_2,7,3356
d41_1,d41_23,1,3357
d41_10,d41_11,7,3358
d41_10,d41_19,1,3359
d41_11,d41_12,7,3360
d41_11,d41_16,1,3361
d41_12,d41_13,7,3362
d41_12,d41_22,1,3363
d41_13,d41_14,7,3364
d41_13,d41_17,1,3365
d41_14,d41_15,7,3366
d41_14,d41_18,1,3367
d41_15,d41_10,7,3368
d41_19,d41_20,1,3369
d41_19,d41_21,1,3370
d41_2,d41_3,7,3371
d41_2,d41_7,1,3372
d41_23,d41_25,2,3373
d41_24,d41_23,2,3374
d41_3,d41_19,1,3375
d41_3,d41_4,7,3376
d41_4,d41_15,1,3377
d41_4,d41_5,7,3378
d41_5,d41_6,7,3379
d41_5,d41_8,1,3380
d41_6,d41_1,7,3381
d41_6,d41_9,1,3382
d42_1,d42_14,1,3383
d42_1,d42_2,7,3384
d42_10,d42_18,1,3385
d42_10,d42_19,1,3386
d42_10,d42_20,1,3387
d42_11,d42_13,2,3388
d42_12,d42_11,2,3389
d42_2,d42_15,1,3390
d42_2,d42_3,7,3391
d42_3,d42_4,7,3392
d42_3,d42_7,7,3393
d42_4,d42_5,7,3394
d42_4,d42_9,7,3395
d42_5,d42_16,1,3396
d42_5,d42_6,7,3397
d42_6,d42_1,7,3398
d42_6,d42_11,1,3399
d42_7,d42_21,1,3400
d42_7,d42_8,7,3401
d42_8,d42_10,1,3402
d42_9,d42_17,1,3403
d42_9,d42_8,7,3404
d43_1,d43_2,7,3405
d43_1,d43_7,1,3406
d43_10,d43_11,7,3407
d43_10,d43_14,1,3408
d43_11,d43_12,7,3409
d43_11,d43_25,1,3410
d43_12,d43_13,7,3411
d43_12,d43_15,1,3412
d43_13,d43_4,7,3413
d43_16,d43_17,7,3414
d43_16,d43_5,1,3415
d43_17,d43_13,1,3416
d43_17,d43_18,7,3417
d43_18,d43_19,7,3418
d43_18,d43_28,1,3419
d43_19,d43_20,7,3420
d43_19,d43_22,1,3421
d43_2,d43_3,7,3422
d43_2,d43_8,1,3423
d43_20,d43_21,7,3424
d43_20,d43_23,1,3425
d43_21,d43_16,7,3426
d43_21,d43_24,1,3427
d43_25,d43_27,2,3428
d43_26,d43_25,2,3429
d43_3,d43_10,7,3430
d43_3,d43_4,7,3431
d43_4,d43_5,7,3432
d43_5,d43_6,7,3433
d43_6,d43_1,7,3434
d43_6,d43_9,1,3435
d44_1,d44_18,1,3436
d44_1,d44_2,7,3437
d44_10,d44_27,1,3438
d44_10,d44_28,1,3439
d44_10,d44_5,1,3440
d44_11,d44_12,7,3441
d44_11,d44_22,1,3442
d44_12,d44_13,7,3443
d44_12,d44_23,1,3444
d44_13,d44_14,7,3445
d44_13,d44_15,1,3446
d44_14,d44_24,1,3447
d44_14,d44_8,7,3448
d44_15,d44_17,2,3449
d44_16,d44_15,2,3450
d44_2,d44_19,1,3451
d44_2,d44_3,7,3452
d44_3,d44_20,1,3453
d44_3,d44_4,7,3454
d44_4,d44_5,7,3455
d44_4,d44_7,1,3456
d44_5,d44_6,7,3457
d44_6,d44_1,7,3458
d44_6,d44_21,1,3459
d44_7,d44_11,7,3460
d44_7,d44_8,7,3461
d44_8,d44_9,1,3462
d44_9,d44_10,1,3463
d44_9,d44_25,1,3464
d44_9,d44_26,1,3465
d45_1,d45_2,7,3466
d45_1,d45_7,1,3467
d45_11,d45_14,2,3468
d45_11,d45_5,1,3469
d45_12,d45_15,2,3470
d45_12,d45_16,2,3471
d45_13,d45_11,2,3472
d45_2,d45_12,1,3473
d45_2,d45_3,7,3474
d45_3,d45_4,7,3475
d45_3,d45_8,1,3476
d45_4,d45_5,7,3477
d45_4,d45_9,1,3478
d45_5,d45_6,7,3479
d45_6,d45_1,7,3480
d45_6,d45_10,1,3481
d46_1,d46_2,1,3482
d46_1,d46_33,1,3483
d46_1,d46_34,1,3484
d46_10,d46_4,7,3485
d46_11,d46_12,7,3486
d46_11,d46_25,1,3487
d46_12,d46_13,7,3488
d46_12,d46_26,1,3489
d46_13,d46_14,7,3490
d46_13,d46_18,7,3491
d46_14,d46_15,7,3492
d46_14,d46_9,7,3493
d46_15,d46_16,7,3494
d46_16,d46_17,7,3495
d46_16,d46_27,1,3496
d46_17,d46_10,7,3497
d46_17,d46_28,1,3498
d46_18,d46_19,7,3499
d46_18,d46_29,1,3500
d46_19,d46_20,7,3501
d46_19,d46_30,1,3502
d46_2,d46_3,1,3503
d46_2,d46_37,1,3504
d46_2,d46_38,1,3505
d46_20,d46_15,7,3506
d46_21,d46_20,1,3507
d46_21,d46_22,2,3508
d46_23,d46_21,2,3509
d46_3,d46_4,7,3510
d46_3,d46_7,7,3511
d46_4,d46_5,1,3512
d46_5,d46_31,1,3513
d46_5,d46_32,1,3514
d46_5,d46_6,1,3515
d46_6,d46_1,1,3516
d46_6,d46_35,1,3517
d46_6,d46_36,1,3518
d46_7,d46_24,1,3519
d46_7,d46_8,7,3520
d46_8,d46_11,7,3521
d46_8,d46_9,7,3522
d46_9,d46_10,7,3523
d47_1,d47_18,1,3524
d47_1,d47_2,7,3525
d47_10,d47_11,7,3526
d47_10,d47_4,1,3527
d47_11,d47_12,1,3528
d47_12,d47_13,1,3529
d47_12,d47_31,1,3530
d47_12,d47_32,1,3531
d47_13,d47_33,1,3532
d47_13,d47_34,1,3533
d47_13,d47_5,1,3534
d47_14,d47_15,7,3535
d47_14,d47_29,1,3536
d47_15,d47_16,7,3537
d47_15,d47_17,1,3538
d47_16,d47_11,7,3539
d47_16,d47_30,1,3540
d47_17,d47_20,2,3541
d47_18,d47_22,2,3542
d47_19,d47_17,2,3543
d47_2,d47_23,1,3544
d47_2,d47_3,7,3545
d47_21,d47_18,2,3546
d47_3,d47_4,7,3547
d47_3,d47_7,1,3548
d47_4,d47_5,7,3549
d47_5,d47_6,7,3550
d47_6,d47_1,7,3551
d47_6,d47_24,1,3552
d47_7,d47_25,1,3553
d47_7,d47_26,1,3554
d47_7,d47_8,1,3555
d47_8,d47_27,1,3556
d47_8,d47_28,1,3557
d47_8,d47_9,1,3558
d47_9,d47_10,7,3559
d47_9,d47_14,7,3560
d48_1,d48_2,7,3561
d48_1,d48_7,1,3562
d48_11,d48_12,7,3563
d48_11,d48_15,1,3564
d48_12,d48_13,7,3565
d48_12,d48_17,7,3566
d48_13,d48_14,7,3567
d48_14,d48_16,1,3568
d48_14,d48_4,7,3569
d48_17,d48_18,7,3570
d48_17,d48_21,1,3571
d48_18,d48_19,7,3572
d48_18,d48_22,1,3573
d48_19,d48_20,7,3574
d48_19,d48_24,1,3575
d48_2,d48_3,7,3576
d48_2,d48_8,1,3577
d48_20,d48_13,7,3578
d48_20,d48_23,1,3579
d48_24,d48_26,2,3580
d48_25,d48_24,2,3581
d48_3,d48_11,7,3582
d48_3,d48_4,7,3583
d48_4,d48_5,7,3584
d48_5,d48_6,7,3585
d48_5,d48_9,1,3586
d48_6,d48_1,7,3587
d48_6,d48_10,1,3588
d49_1,d49_2,7,3589
d49_1,d49_7,1,3590
d49_10,d49_11,7,3591
d49_11,d49_12,7,3592
d49_11,d49_16,1,3593
d49_12,d49_13,7,3594
d49_12,d49_17,1,3595
d49_13,d49_14,7,3596
d49_14,d49_15,7,3597
d49_14,d49_18,1,3598
d49_15,d49_10,7,3599
d49_15,d49_20,1,3600
d49_19,d49_10,1,3601
d49_19,d49_21,1,3602
d49_2,d49_3,7,3603
d49_2,d49_8,1,3604
d49_20,d49_22,1,3605
d49_20,d49_4,1,3606
d49_23,d49_13,1,3607
d49_23,d49_26,2,3608
d49_24,d49_28,2,3609
d49_24,d49_6,1,3610
d49_25,d49_23,2,3611
d49_27,d49_24,2,3612
d49_3,d49_19,1,3613
d49_3,d49_4,7,3614
d49_4,d49_5,7,3615
d49_5,d49_6,7,3616
d49_5,d49_9,1,3617
d49_6,d49_1,7,3618
d4_1,d4_2,7,3619
d4_1,d4_20,1,3620
d4_10,d4_4,7,3621
d4_11,d4_12,7,3622
d4_11,d4_25,1,3623
d4_12,d4_13,7,3624
d4_12,d4_5,1,3625
d4_13,d4_10,1,3626
d4_13,d4_14,7,3627
d4_14,d4_15,7,3628
d4_14,d4_26,1,3629
d4_15,d4_16,7,3630
d4_15,d4_27,1,3631
d4_16,d4_11,7,3632
d4_16,d4_28,1,3633
d4_17,d4_18,2,3634
d4_17,d4_19,2,3635
d4_17,d4_9,1,3636
d4_2,d4_21,1,3637
d4_2,d4_3,7,3638
d4_3,d4_4,7,3639
d4_3,d4_7,7,3640
d4_4,d4_5,7,3641
d4_5,d4_6,7,3642
d4_6,d4_1,7,3643
d4_6,d4_22,1,3644
d4_7,d4_23,1,3645
d4_7,d4_8,7,3646
d4_8,d4_24,1,3647
d4_8,d4_9,7,3648
d4_9,d4_10,7,3649
d50_1,d50_2,7,3650
d50_1,d50_7,1,3651
d50_10,d50_11,7,3652
d50_10,d50_14,1,3653
d50_11,d50_12,7,3654
d50_11,d50_15,1,3655
d50_12,d50_13,7,3656
d50_12,d50_17,1,3657
d50_13,d50_16,1,3658
d50_13,d50_4,7,3659
d50_17,d50_20,2,3660
d50_18,d50_21,2,3661
d50_18,d50_22,2,3662
d50_19,d50_17,2,3663
d50_2,d50_18,1,3664
d50_2,d50_3,7,3665
d50_3,d50_10,7,3666
d50_3,d50_4,7,3667
d50_4,d50_5,7,3668
d50_5,d50_6,7,3669
d50_5,d50_8,1,3670
d50_6,d50_1,7,3671
d50_6,d50_9,1,3672
d51_1,d51_2,7,3673
d51_1,d51_27,1,3674
d51_10,d51_11,7,3675
d51_10,d51_4,7,3676
d51_11,d51_12,7,3677
d51_12,d51_13,7,3678
d51_12,d51_17,1,3679
d51_13,d51_5,7,3680
d51_14,d51_15,7,3681
d51_14,d51_31,1,3682
d51_15,d51_16,7,3683
d51_15,d51_32,1,3684
d51_16,d51_11,7,3685
d51_17,d51_18,1,3686
d51_17,d51_33,1,3687
d51_17,d51_34,1,3688
d51_18,d51_19,1,3689
d51_18,d51_35,1,3690
d51_18,d51_36,1,3691
d51_19,d51_20,1,3692
d51_19,d51_37,1,3693
d51_19,d51_38,1,3694
d51_2,d51_22,1,3695
d51_2,d51_3,7,3696
d51_20,d51_13,1,3697
d51_20,d51_39,1,3698
d51_20,d51_40,1,3699
d51_21,d51_16,1,3700
d51_21,d51_24,2,3701
d51_22,d51_25,2,3702
d51_22,d51_26,2,3703
d51_23,d51_21,2,3704
d51_3,d51_4,7,3705
d51_3,d51_7,7,3706
d51_4,d51_5,7,3707
d51_5,d51_6,7,3708
d51_6,d51_1,7,3709
d51_6,d51_28,1,3710
d51_7,d51_29,1,3711
d51_7,d51_8,7,3712
d51_8,d51_30,1,3713
d51_8,d51_9,7,3714
d51_9,d51_10,7,3715
d51_9,d51_14,7,3716
d52_1,d52_2,7,3717
d52_1,d52_27,1,3718
d52_10,d52_11,7,3719
d52_10,d52_4,7,3720
d52_11,d52_12,7,3721
d52_12,d52_13,7,3722
d52_12,d52_17,1,3723
d52_13,d52_5,7,3724
d52_14,d52_15,7,3725
d52_14,d52_24,1,3726
d52_15,d52_16,7,3727
d52_15,d52_32,1,3728
d52_16,d52_11,7,3729
d52_17,d52_18,1,3730
d52_17,d52_33,1,3731
d52_17,d52_34,1,3732
d52_18,d52_19,1,3733
d52_18,d52_35,1,3734
d52_18,d52_36,1,3735
d52_19,d52_20,1,3736
d52_19,d52_37,1,3737
d52_19,d52_38,1,3738
d52_2,d52_28,1,3739
d52_2,d52_3,7,3740
d52_20,d52_13,1,3741
d52_20,d52_39,1,3742
d52_20,d52_40,1,3743
d52_21,d52_16,1,3744
d52_21,d52_23,2,3745
d52_22,d52_21,2,3746
d52_24,d52_26,2,3747
d52_25,d52_24,2,3748
d52_3,d52_4,7,3749
d52_3,d52_7,7,3750
d52_4,d52_5,7,3751
d52_5,d52_6,7,3752
d52_6,d52_1,7,3753
d52_6,d52_29,1,3754
d52_7,d52_30,1,3755
d52_7,d52_8,7,3756
d52_8,d52_31,1,3757
d52_8,d52_9,7,3758
d52_9,d52_10,7,3759
d52_9,d52_14,7,3760
d53_1,d53_2,7,3761
d53_1,d53_23,1,3762
d53_10,d53_11,7,3763
d53_11,d53_12,7,3764
d53_11,d53_16,1,3765
d53_12,d53_13,7,3766
d53_12,d53_22,1,3767
d53_13,d53_14,7,3768
d53_13,d53_17,1,3769
d53_14,d53_15,7,3770
d53_14,d53_18,1,3771
d53_15,d53_10,7,3772
d53_19,d53_10,1,3773
d53_19,d53_20,1,3774
d53_19,d53_21,1,3775
d53_2,d53_3,7,3776
d53_2,d53_7,1,3777
d53_22,d53_24,2,3778
d53_22,d53_25,2,3779
d53_23,d53_26,2,3780
d53_23,d53_27,2,3781
d53_3,d53_19,1,3782
d53_3,d53_4,7,3783
d53_4,d53_15,1,3784
d53_4,d53_5,7,3785
d53_5,d53_6,7,3786
d53_5,d53_8,1,3787
d53_6,d53_1,7,3788
d53_6,d53_9,1,3789
d54_1,d54_2,7,3790
d54_1,d54_20,1,3791
d54_10,d54_11,7,3792
