element,type,charge,molecule_id,atom_id
o,40,0.176,6155,6180
c,10,0.017,6155,6181
o,40,-0.191,6155,6182
b,1,-0.12,6155,6183
c,10,-0.395,6155,6184
c,10,-0.395,6155,6185
c,10,-0.148,6155,6186
c,10,0.814,6155,6187
c,10,-0.097,6155,6188
f,3,0.069,6155,6189
c,10,0.03,6194,6195
o,40,-0.085,6194,6196
c,10,-0.083,6194,6197
c,10,-0.083,6194,6198
c,10,-0.083,6194,6199
c,10,-0.083,6194,6200
c,10,0.113,6194,6201
c,10,-0.083,6194,6202
h,3,0.13,6194,6203
h,3,0.134,6194,6204
o,40,-0.085,6194,6205
c,10,-0.083,6194,6206
o,40,-0.191,6194,6207
c,10,-0.093,6194,6208
c,10,-0.093,6194,6209
h,3,0.134,6194,6210
o,40,0.007,6194,6211
h,3,0.066,6194,6212
h,1,-0.084,6194,6213
c,10,-0.083,6194,6214
c,10,-0.083,6194,6215
c,10,-0.083,6194,6216
c,10,-0.083,6194,6217
o,40,-0.085,6194,6218
h,21,-0.134,6194,6219
h,3,-0.074,6194,6220
c,10,-0.091,6275,6245
c,10,-0.392,6275,6246
c,10,-0.091,6275,6247
c,10,0.031,6275,6248
c,10,-0.404,6275,6249
h,3,-0.122,6275,6250
o,40,-0.391,6275,6251
c,10,-0.404,6275,6252
c,10,-0.404,6275,6253
c,10,-0.404,6275,6260
h,3,0.136,6275,6261
c,10,-0.081,6275,6262
h,3,0.134,6275,6263
c,10,0.006,6275,6264
c,10,-0.079,6275,6265
c,10,-0.079,6275,6266
h,3,0.134,6275,6267
h,3,0.134,6275,6268
c,10,0.031,6275,6269
h,3,0.134,6275,6270
o,40,-0.076,6275,6271
c,10,-0.091,6275,6272
c,10,-0.404,6275,6273
c,10,-0.404,6275,6274
c,10,-0.401,6275,6276
h,3,0.152,6275,6277
o,40,-0.392,6275,6278
h,3,0.149,6275,6279
c,10,-0.395,6352,6318
o,40,0.805,6352,6319
h,3,0.118,6352,6320
c,10,0.018,6352,6321
c,10,0.006,6352,6322
c,10,-0.091,6352,6323
c,10,-0.395,6352,6324
c,10,-0.4,6352,6325
c,10,0.006,6352,6326
o,40,-0.076,6352,6329
h,1,-0.106,6352,6330
c,10,-0.395,6352,6331
h,3,0.132,6352,6332
n,3,0.154,6352,6333
c,10,-0.091,6352,6334
o,40,-0.418,6352,6335
b,22,0.138,6352,6336
c,10,0.006,6352,6337
c,10,-0.191,6352,6338
c,10,0.006,6352,6339
c,10,-0.395,6352,6340
o,40,0.805,6352,6341
h,1,-0.12,6352,6342
h,1,0.056,6352,6343
c,10,-0.135,6402,6361
c,10,-0.395,6402,6362
c,10,-0.395,6402,6363
c,10,-0.395,6402,6364
c,10,-0.083,6402,6365
c,10,0.018,6402,6366
c,10,-0.135,6402,6367
o,40,-0.085,6402,6368
o,40,-0.403,6402,6369
o,40,0.818,6402,6370
c,10,-0.395,6402,6371
c,10,-0.083,6402,6372
c,10,-0.395,6402,6373
c,10,-0.083,6402,6374
c,10,-0.083,6402,6375
h,3,0.058,6402,6376
o,28,-0.389,6402,6377
o,40,0.818,6402,6378
h,3,0.132,6402,6379
h,3,0.132,6402,6380
h,3,0.118,6402,6381
h,3,0.132,6402,6382
c,10,-0.083,6402,6383
h,3,-0.067,6402,6384
c,10,-0.076,6402,6385
c,10,0.016,6402,6386
c,10,-0.381,6402,6387
h,3,0.132,6402,6388
o,40,0.805,6402,6389
o,40,-0.107,6402,6390
c,10,0.016,6430,6416
c,10,0.017,6430,6417
c,3,-0.122,6430,6418
n,21,-0.085,6430,6419
c,21,-0.105,6430,6420
c,16,0.055,6430,6421
c,10,-0.093,6430,6422
c,10,0.016,6430,6423
c,10,0.016,6430,6424
c,10,0.016,6430,6425
c,10,0.016,6430,6426
o,40,-0.398,6430,6427
n,21,-0.085,6430,6428
n,21,-0.383,6430,6429
c,10,-0.083,6445,6446
c,10,-0.082,6445,6447
c,10,-0.392,6445,6448
c,10,-0.083,6445,6449
c,10,-0.404,6445,6450
c,10,-0.378,6445,6451
c,10,-0.082,6445,6452
c,10,-0.365,6445,6453
c,10,0.412,6445,6454
c,10,-0.083,6445,6455
c,10,-0.082,6445,6456
c,10,-0.083,6445,6457
c,10,-0.401,6445,6458
o,40,-0.107,6445,6459
o,40,-0.389,6445,6460
h,3,0.817,6445,6461
h,3,0.108,6445,6462
h,3,0.073,6445,6463
h,3,-0.084,6445,6464
h,3,0.15,6445,6465
o,40,0.004,6445,6466
o,40,-0.148,6445,6467
c,10,-0.083,6445,6468
h,3,0.143,6445,6469
h,3,0.132,6445,6470
c,10,-0.392,6445,6471
h,3,0.12,6445,6472
o,40,-0.148,6445,6473
c,10,-0.079,6445,6474
c,10,-0.082,6445,6475
c,10,0.018,6445,6476
c,10,-0.392,6445,6477
c,10,-0.395,6445,6478
c,10,-0.082,6445,6479
c,10,0.006,6546,6520
c,10,0.006,6546,6521
c,10,0.006,6546,6522
c,10,-0.137,6546,6523
c,10,-0.097,6546,6524
c,10,0.006,6546,6525
c,34,-0.137,6546,6526
o,16,0.832,6546,6527
c,22,-0.126,6546,6528
o,28,0.808,6546,6529
c,25,-0.137,6546,6530
c,10,0.004,6546,6531
c,49,0.198,6546,6532
h,3,0.126,6546,6533
c,42,-0.137,6546,6534
c,41,0.823,6546,6535
c,22,0.182,6546,6536
c,10,0.002,6546,6537
c,22,0.182,6546,6538
c,10,0.006,6546,6539
c,10,0.006,6546,6540
c,10,0.002,6546,6541
c,10,0.006,6546,6542
c,10,-0.412,6546,6543
c,10,0.004,6546,6544
c,10,0.006,6546,6545
c,10,-0.376,6602,6600
c,10,0.006,6602,6601
c,10,-0.137,6602,6603
c,10,-0.137,6602,6604
c,10,0.006,6602,6605
c,10,-0.389,6602,6606
c,10,0.006,6602,6607
o,40,0.015,6602,6608
o,40,-0.385,6602,6609
o,16,-0.401,6602,6610
c,10,-0.091,6602,6611
c,10,0.006,6602,6612
o,40,-0.394,6602,6613
o,40,-0.107,6602,6614
c,93,-0.137,6602,6615
c,10,0.006,6602,6616
o,40,-0.11,6602,6617
c,93,-0.137,6602,6618
c,10,-0.108,6602,6619
c,10,-0.091,6602,6620
c,10,0.006,6602,6621
n,35,0.817,6602,6622
c,34,0.09,6602,6623
h,3,0.817,6602,6624
c,93,-0.137,6602,6625
o,40,-0.084,6649,6626
o,16,0.016,6649,6627
o,16,0.017,6649,6628
c,10,0.017,6649,6650
c,22,-0.08,6649,6651
c,10,-0.108,6649,6652
c,10,-0.382,6649,6653
c,10,-0.137,6649,6654
c,41,-0.097,6649,6655
o,40,-0.108,6649,6656
b,3,-0.109,6649,6657
c,10,-0.113,6649,6658
h,3,-0.109,6649,6659
h,3,0.138,6649,6660
c,10,-0.386,6649,6661
c,10,-0.089,6649,6662
c,10,0.046,6649,6663
c,10,-0.116,6649,6664
c,10,-0.135,6649,6665
c,10,0.006,6666,6667
h,3,0.128,6666,6668
c,10,0.006,6666,6669
c,10,-0.083,6666,6670
c,10,0.006,6666,6671
c,10,0.006,6666,6672
c,25,-0.084,6666,6673
c,25,-0.084,6666,6674
c,10,0.006,6666,6675
c,10,0.006,6666,6676
c,10,0.006,6666,6677
c,10,0.006,6666,6678
c,10,0.006,6666,6679
h,3,0.133,6666,6680
h,3,0.128,6666,6681
o,40,-0.385,6666,6682
c,10,0.006,6666,6683
o,16,-0.092,6666,6684
o,16,-0.394,6666,6685
c,10,0.006,6666,6686
c,10,-0.091,6666,6687
c,10,0.006,6666,6688
c,10,0.006,6666,6689
c,25,-0.191,6666,6690
c,42,-0.15,6666,6691
o,40,-0.234,6666,6692
c,10,0.006,6743,6721
c,10,-0.381,6743,6722
c,10,-0.137,6743,6723
c,10,-0.083,6743,6724
c,25,-0.137,6743,6725
o,16,-0.385,6743,6726
b,3,-0.128,6743,6727
c,10,0.006,6743,6732
c,10,0.006,6743,6733
c,25,-0.191,6743,6734
c,25,-0.191,6743,6735
c,10,0.006,6743,6736
c,25,-0.191,6743,6737
o,40,0.024,6743,6738
c,10,0.006,6743,6739
c,10,0.006,6743,6740
o,16,0.011,6743,6741
o,16,-0.11,6743,6742
o,52,0.09,6743,6744
c,10,-0.376,6743,6745
o,16,-0.084,6743,6748
c,10,0.006,6743,6749
c,10,-0.393,6743,6750
c,10,-0.413,6743,6751
c,10,-0.137,6802,6803
c,10,0.055,6802,6804
c,10,-0.137,6802,6805
c,10,-0.137,6802,6806
c,10,-0.363,6802,6807
c,10,-0.137,6802,6808
c,10,-0.137,6802,6809
c,10,-0.137,6802,6810
c,10,-0.137,6802,6811
c,10,-0.137,6802,6812
c,10,-0.137,6802,6813
c,10,-0.4,6802,6814
c,10,-0.137,6802,6815
c,10,-0.137,6802,6816
c,41,-0.15,6802,6817
o,16,-0.084,6802,6818
o,40,-0.404,6802,6819
o,40,0.158,6802,6820
h,3,0.154,6802,6821
o,16,0.017,6802,6822
h,3,0.059,6802,6823
h,3,-0.106,6802,6824
c,10,0.017,6802,6825
o,40,-0.082,6802,6826
h,3,0.801,6802,6827
h,3,0.057,6802,6828
c,41,-0.15,6802,6829
o,40,-0.393,6802,6830
o,40,0.015,6802,6831
h,3,0.138,6802,6832
h,3,0.056,6802,6833
h,3,0.154,6802,6834
c,10,-0.137,6802,6835
c,10,-0.137,6802,6836
c,10,-0.137,6802,6837
c,10,0.006,6802,6838
c,10,-0.087,6802,6839
c,10,0.017,6802,6840
c,10,-0.091,6901,6878
c,10,-0.125,6901,6879
c,10,-0.39,6901,6880
c,10,-0.089,6901,6881
c,10,0.006,6901,6882
c,10,-0.091,6901,6883
c,36,-0.076,6901,6884
c,34,-0.191,6901,6885
b,3,0.817,6901,6886
o,40,-0.385,6901,6887
c,16,-0.076,6901,6888
c,10,-0.091,6901,6889
h,3,0.019,6901,6890
c,34,-0.074,6901,6891
c,40,-0.4,6901,6892
o,40,-0.107,6901,6893
c,10,-0.091,6901,6894
c,10,0.006,6901,6895
c,10,-0.379,6901,6896
c,10,-0.091,6901,6897
c,10,-0.091,6901,6898
c,10,-0.091,6901,6899
c,10,-0.091,6901,6900
c,10,0.816,6928,6929
n,3,-0.119,6928,6930
c,10,-0.39,6928,6931
c,10,-0.081,6928,6932
c,10,-0.137,6928,6933
c,10,-0.083,6928,6934
c,10,-0.4,6928,6935
c,10,-0.093,6928,6936
h,3,0.817,6928,6937
c,22,0.202,6928,6938
n,1,0.147,6928,6939
c,10,-0.079,6928,6940
n,38,-0.126,6928,6941
n,14,-0.144,6928,6942
c,10,-0.396,6928,6943
b,1,0.145,6928,6944
h,3,0.13,6928,6945
c,10,-0.083,6928,6946
c,10,0.017,6928,6947
c,10,-0.423,6928,6948
c,10,-0.083,6928,6949
o,40,0.066,6928,6950
b,3,-0.412,6928,6951
o,40,-0.086,6928,6952
c,10,-0.097,6953,6973
c,10,-0.395,6953,6974
c,10,-0.137,6953,6975
c,10,-0.137,6953,6976
h,3,0.149,6953,6977
c,22,-0.134,6953,6978
o,40,-0.389,6953,6979
c,10,-0.137,6953,6980
o,40,-0.413,6953,6981
c,28,-0.137,6953,6982
c,10,-0.395,6953,6983
c,10,-0.137,6953,6984
c,10,-0.137,6953,6985
c,10,-0.137,6953,6986
c,10,-0.395,6953,6987
o,40,0.015,6953,6988
h,3,0.142,6953,6989
c,22,0.34,6953,6990
c,10,-0.144,7013,6999
c,10,-0.363,7013,7000
n,38,-0.385,7013,7001
c,10,0.016,7013,7003
h,3,0.133,7013,7004
o,40,0.006,7013,7005
n,49,-0.382,7013,7006
h,3,0.056,7013,7007
h,1,0.017,7013,7008
h,3,0.801,7013,7009
o,40,0.006,7013,7010
c,10,-0.144,7013,7011
h,3,0.133,7013,7012
h,3,-0.12,7013,7014
c,22,0.152,7013,7015
c,10,-0.089,7013,7016
c,10,0.03,7013,7017
c,10,-0.083,7013,7018
h,1,0.127,7013,7019
h,3,0.134,7013,7020
c,10,-0.083,7013,7021
c,10,-0.379,7037,7038
c,10,-0.4,7037,7039
c,10,-0.091,7037,7040
c,10,-0.083,7037,7041
h,3,0.162,7037,7042
c,10,-0.092,7037,7043
c,10,0.006,7037,7044
c,10,-0.091,7037,7045
c,10,-0.091,7037,7046
c,10,-0.083,7037,7047
c,10,-0.082,7037,7048
c,10,-0.094,7037,7049
o,40,-0.385,7037,7050
h,3,-0.128,7037,7051
f,16,-0.074,7037,7052
h,3,0.817,7037,7053
c,10,-0.091,7037,7054
h,3,0.149,7037,7055
o,40,-0.385,7037,7056
h,3,0.15,7037,7057
h,3,-0.128,7037,7058
c,10,-0.081,7037,7059
c,10,-0.091,7037,7060
c,10,0.006,7037,7061
c,10,-0.091,7037,7062
h,3,0.148,7037,7063
c,16,0.055,7037,7064
c,10,-0.083,7037,7065
c,10,0.015,7120,7121
c,25,-0.137,7120,7122
c,10,-0.083,7120,7123
c,10,-0.137,7120,7124
c,10,0.823,7120,7125
c,10,0.017,7120,7126
c,10,-0.093,7120,7127
c,10,-0.129,7120,7128
c,25,-0.074,7120,7129
o,16,-0.144,7120,7130
o,40,-0.385,7120,7131
c,10,0.823,7120,7132
c,10,-0.107,7120,7133
c,22,0.142,7120,7134
c,10,0.021,7120,7135
o,40,-0.394,7120,7136
o,40,-0.385,7120,7137
c,10,0.244,7120,7138
c,10,-0.385,7120,7139
c,10,0.004,7120,7140
c,10,-0.083,7120,7141
o,16,-0.385,7120,7142
o,16,-0.393,7120,7143
o,38,-0.388,7120,7144
c,10,-0.378,7193,7178
c,10,0.016,7193,7179
c,10,-0.083,7193,7180
c,10,-0.386,7193,7181
c,10,-0.392,7193,7182
o,40,-0.385,7193,7183
o,40,-0.291,7193,7184
c,10,-0.083,7193,7185
c,10,-0.083,7193,7186
c,10,-0.404,7193,7187
c,10,-0.083,7193,7188
c,10,-0.404,7193,7189
c,10,-0.083,7193,7190
c,10,-0.083,7193,7191
o,40,-0.107,7193,7192
o,40,-0.39,7193,7194
c,10,-0.083,7193,7195
c,10,-0.392,7193,7196
c,10,-0.083,7193,7197
c,10,-0.392,7193,7198
o,40,-0.381,7193,7199
h,3,0.187,7193,7200
c,10,-0.392,7193,7201
o,40,0.008,7193,7202
h,3,0.12,7193,7203
c,10,-0.392,7193,7204
h,3,0.125,7193,7205
h,3,0.154,7193,7206
c,10,-0.079,7193,7207
c,10,-0.083,7193,7208
c,10,-0.083,7193,7209
h,3,0.163,7193,7210
h,3,-0.106,7193,7211
o,40,-0.385,7193,7212
c,10,-0.083,7218,7237
c,10,0.03,7218,7238
c,10,-0.395,7218,7239
c,10,0.016,7218,7240
o,16,0.811,7218,7241
h,1,0.104,7218,7242
h,3,0.047,7218,7243
n,16,-0.377,7218,7244
f,3,0.187,7218,7245
h,3,0.133,7218,7246
c,10,0.004,7218,7247
c,10,-0.144,7218,7248
c,10,-0.191,7218,7249
c,10,-0.129,7218,7250
c,10,-0.393,7218,7251
h,3,-0.12,7218,7252
h,3,0.047,7218,7253
n,41,-0.377,7218,7254
c,10,-0.393,7291,7255
c,10,-0.081,7291,7256
c,10,0.021,7291,7257
c,10,-0.392,7291,7258
h,3,-0.067,7291,7259
h,3,0.145,7291,7260
b,1,-0.385,7291,7261
o,40,-0.383,7291,7262
n,21,0.144,7291,7263
b,21,0.104,7291,7264
c,10,-0.379,7291,7265
c,10,-0.089,7291,7266
c,10,0.016,7291,7267
c,10,-0.386,7291,7268
c,10,-0.076,7291,7269
h,3,0.133,7291,7270
o,40,0.009,7291,7271
o,40,-0.385,7291,7272
c,10,-0.083,7292,7293
c,10,-0.083,7292,7294
c,10,-0.083,7292,7295
c,10,-0.083,7292,7296
c,10,0.016,7292,7297
c,10,0.021,7292,7298
c,50,-0.092,7292,7299
h,3,0.062,7292,7300
h,3,0.133,7292,7301
o,40,0.142,7292,7302
c,50,-0.393,7292,7303
c,10,-0.129,7292,7304
c,10,-0.093,7292,7305
c,10,0.016,7292,7306
c,10,-0.395,7292,7307
o,40,0.007,7292,7308
o,40,0.007,7292,7309
h,3,0.134,7292,7310
h,3,0.132,7292,7311
h,3,0.132,7292,7312
o,40,0.007,7292,7313
h,3,0.133,7292,7314
c,10,0.016,7292,7315
o,40,-0.383,7292,7316
c,10,-0.381,7292,7317
c,10,-0.381,7292,7318
c,10,-0.083,7292,7319
o,40,0.805,7292,7320
h,3,-0.125,7292,7321
h,3,0.132,7292,7322
c,10,-0.11,7410,7354
o,40,-0.391,7410,7355
o,40,0.03,7410,7356
h,3,0.134,7410,7357
o,40,-0.104,7410,7358
h,3,0.152,7410,7359
f,92,-0.082,7410,7360
h,3,0.058,7410,7361
c,22,0.147,7410,7362
c,22,-0.125,7410,7363
h,3,0.055,7410,7364
c,10,-0.11,7410,7365
h,3,0.139,7410,7366
h,3,-0.12,7410,7367
h,3,0.138,7410,7368
c,10,-0.379,7410,7369
c,10,-0.393,7410,7370
c,26,-0.394,7410,7371
c,10,-0.088,7410,7372
c,10,0.015,7410,7373
c,10,-0.418,7410,7374
c,10,0.015,7410,7411
c,10,-0.079,7410,7412
c,10,0.015,7410,7413
c,10,-0.379,7410,7414
c,10,-0.404,7410,7415
c,10,-0.385,7410,7416
c,10,-0.088,7410,7417
c,10,-0.343,7410,7418
c,10,0.015,7410,7419
o,40,-0.385,7410,7420
h,3,-0.125,7410,7421
c,10,-0.393,7422,7423
c,10,-0.091,7422,7424
c,10,-0.092,7422,7425
c,10,-0.089,7422,7426
c,10,-0.091,7422,7427
c,10,-0.404,7422,7428
c,10,-0.091,7422,7429
c,10,-0.173,7422,7430
c,10,-0.091,7422,7431
c,10,-0.404,7422,7432
c,10,-0.091,7422,7433
c,10,-0.091,7422,7434
c,10,-0.091,7422,7435
o,40,-0.395,7422,7436
h,3,0.134,7422,7437
h,3,0.134,7422,7438
h,3,0.134,7422,7439
h,3,0.176,7422,7440
o,40,-0.086,7422,7441
h,3,0.134,7422,7442
h,3,0.134,7422,7443
h,3,0.134,7422,7444
c,10,0.031,7422,7445
h,3,0.134,7422,7446
h,3,0.134,7422,7447
c,10,-0.091,7422,7448
h,3,0.134,7422,7449
h,3,0.134,7422,7450
c,10,-0.091,7422,7451
c,10,-0.394,7422,7452
c,10,-0.091,7422,7453
c,10,-0.404,7422,7454
c,10,-0.091,7422,7455
c,10,0.002,7422,7456
c,10,-0.376,7495,7496
c,10,-0.137,7495,7497
c,10,-0.395,7495,7498
o,40,0.011,7495,7499
c,25,0.017,7495,7500
o,16,-0.107,7495,7501
o,41,-0.376,7495,7502
o,40,0.011,7495,7503
h,3,-0.128,7495,7504
c,25,0.017,7495,7505
h,3,0.149,7495,7506
c,10,-0.097,7495,7507
h,3,-0.137,7495,7508
c,10,-0.137,7495,7509
c,10,-0.086,7495,7510
c,10,0.8,7495,7511
c,10,-0.413,7495,7512
c,10,-0.391,7495,7513
c,22,0.096,7495,7514
c,10,-0.092,7495,7515
c,10,-0.384,7564,7563
c,10,-0.393,7564,7565
c,10,-0.382,7564,7566
c,10,0.005,7564,7567
c,10,0.015,7564,7568
h,3,0.142,7564,7569
c,10,-0.382,7564,7570
h,3,0.13,7564,7571
o,40,-0.087,7564,7572
o,40,-0.398,7564,7573
o,40,-0.11,7564,7574
c,10,0.005,7564,7575
h,3,0.142,7564,7576
c,34,0.016,7564,7577
o,40,-0.394,7564,7578
h,3,0.142,7564,7579
o,40,-0.398,7564,7580
c,26,-0.394,7564,7581
c,10,-0.343,7564,7582
c,10,-0.423,7564,7583
c,10,-0.379,7564,7584
c,10,-0.088,7564,7585
c,10,-0.384,7564,7586
c,10,-0.393,7564,7587
c,10,-0.088,7640,7615
c,10,0.015,7640,7616
c,10,0.031,7640,7617
c,10,-0.393,7640,7618
c,10,-0.081,7640,7619
o,40,-0.396,7640,7620
c,10,-0.11,7640,7621
h,3,0.127,7640,7622
h,3,0.142,7640,7623
o,40,-0.108,7640,7624
h,3,0.054,7640,7625
c,10,-0.082,7640,7626
o,40,-0.398,7640,7627
h,3,0.148,7640,7628
h,3,0.141,7640,7629
h,3,-0.122,7640,7630
h,3,0.148,7640,7631
h,3,0.142,7640,7632
c,10,-0.404,7640,7633
c,10,-0.393,7640,7634
c,10,-0.404,7640,7635
c,10,-0.619,7640,7636
c,10,-0.418,7640,7637
c,10,0.015,7640,7638
c,10,0.015,7640,7639
h,3,0.142,7665,7641
h,3,-0.128,7665,7642
c,10,-0.517,7665,7643
c,93,-0.15,7665,7644
c,230,-0.084,7665,7645
c,34,0.017,7665,7646
c,10,0.006,7665,7647
c,34,-0.144,7665,7648
c,25,-0.15,7665,7649
c,10,0.006,7665,7650
c,10,-0.144,7665,7651
c,10,-0.393,7665,7652
c,10,0.006,7665,7653
c,34,0.055,7665,7654
c,25,-0.074,7665,7655
o,16,-0.393,7665,7656
c,10,-0.091,7665,7657
c,10,0.006,7665,7658
c,10,0.006,7665,7659
o,40,-0.11,7665,7660
c,10,0.006,7665,7661
c,10,-0.393,7665,7662
c,10,0.006,7665,7663
c,10,-0.089,7665,7664
c,10,0.006,7665,7666
c,10,-0.395,7721,7722
h,3,0.132,7721,7723
c,10,-0.395,7721,7724
c,10,-0.395,7721,7725
c,10,-0.191,7721,7726
c,10,-0.395,7721,7727
c,10,-0.083,7721,7728
c,10,-0.083,7721,7729
h,3,0.132,7721,7730
h,1,0.127,7721,7731
h,3,0.132,7721,7732
c,10,-0.076,7721,7733
h,3,0.132,7721,7734
c,10,-0.083,7721,7735
b,1,-0.106,7721,7736
b,3,-0.368,7721,7737
o,40,0.818,7721,7738
c,10,-0.4,7721,7739
o,40,0.805,7721,7740
h,3,0.146,7721,7741
c,10,-0.076,7721,7742
c,10,-0.395,7721,7743
c,10,-0.083,7721,7744
c,10,-0.083,7721,7745
o,40,0.016,7721,7746
h,3,0.132,7721,7747
h,3,0.13,7721,7748
c,10,-0.076,7777,7778
h,3,0.136,7777,7779
c,10,0.006,7777,7780
c,10,-0.379,7777,7781
c,10,0.006,7777,7782
c,10,-0.779,7777,7783
c,10,0.006,7777,7784
c,10,-0.389,7777,7785
c,10,0.006,7777,7786
c,10,-0.11,7777,7787
o,40,-0.385,7777,7788
c,10,-0.379,7777,7789
o,40,-0.191,7777,7790
h,3,0.148,7777,7791
h,3,0.136,7777,7792
h,1,0.188,7777,7793
c,10,-0.394,7777,7794
o,40,0.024,7777,7795
h,3,0.132,7777,7796
c,10,-0.393,7777,7797
c,10,-0.404,7777,7798
c,10,0.006,7777,7799
c,10,0.006,7777,7800
o,40,-0.093,7777,7801
o,40,-0.385,7777,7802
o,40,-0.394,7777,7803
c,10,-0.392,7851,7819
c,10,-0.083,7851,7820
c,10,-0.392,7851,7821
c,10,-0.083,7851,7822
c,10,-0.083,7851,7823
c,10,-0.083,7851,7824
c,10,-0.392,7851,7825
c,10,-0.392,7851,7826
h,3,0.145,7851,7827
h,3,0.154,7851,7828
h,3,-0.106,7851,7829
c,10,-0.083,7851,7830
o,40,-0.394,7851,7831
h,3,0.13,7851,7832
h,8,-0.388,7851,7833
h,3,0.056,7851,7834
h,3,0.154,7851,7835
h,3,0.102,7851,7836
o,40,-0.097,7851,7837
c,10,-0.392,7851,7838
c,10,-0.083,7851,7839
o,40,-0.385,7851,7840
c,10,-0.083,7851,7841
h,3,0.188,7851,7842
h,3,0.154,7851,7843
o,40,-0.394,7851,7844
c,10,-0.083,7851,7845
c,10,-0.392,7851,7846
c,10,-0.392,7851,7847
c,10,-0.083,7851,7848
c,10,0.016,7851,7849
c,10,-0.083,7851,7850
c,10,0.015,7900,7874
c,10,-0.393,7900,7875
c,10,-0.091,7900,7876
c,10,0.113,7900,7877
c,10,-0.137,7900,7878
c,10,-0.363,7900,7879
c,93,-0.084,7900,7880
o,40,-0.082,7900,7881
h,3,0.166,7900,7882
c,41,-0.084,7900,7883
c,51,-0.084,7900,7884
c,10,-0.091,7900,7885
h,3,0.152,7900,7886
h,3,0.162,7900,7887
c,34,0.017,7900,7888
c,34,-0.108,7900,7889
o,40,-0.099,7900,7890
c,22,-0.191,7900,7891
o,40,-0.393,7900,7892
c,10,0.005,7900,7893
c,10,-0.089,7900,7894
c,10,0.006,7900,7895
c,10,-0.137,7900,7896
c,10,-0.135,7900,7897
c,10,-0.089,7900,7898
c,10,0.006,7900,7899
n,35,0.162,7972,7927
c,93,-0.137,7972,7928
c,93,-0.137,7972,7929
c,10,-0.137,7972,7930
c,10,-0.137,7972,7931
o,16,0.016,7972,7932
c,93,-0.137,7972,7933
b,3,0.108,7972,7934
c,93,-0.074,7972,7935
c,10,0.006,7972,7936
c,10,-0.092,7972,7937
c,26,-0.137,7972,7938
c,10,0.006,7972,7939
o,40,-0.11,7972,7940
o,16,0.016,7972,7941
o,16,-0.135,7972,7942
c,10,-0.137,7972,7973
c,10,0.006,7972,7974
c,10,-0.137,7972,7975
c,10,-0.137,7972,7976
c,10,-0.137,7972,7977
c,10,0.823,7972,7978
c,10,-0.137,7972,7979
o,16,-0.144,7972,7980
c,93,-0.191,7972,7981
c,19,-0.137,7972,7982
c,10,-0.137,7972,7983
c,10,-0.083,7984,8001
c,22,-0.067,7984,8002
c,10,-0.099,7984,8003
c,3,-0.106,7984,8004
n,38,0.816,7984,8005
c,10,-0.381,7984,8006
o,40,-0.404,7984,8007
o,16,-0.191,7984,8008
c,10,0.016,7984,8009
c,10,-0.393,7984,8010
c,10,0.021,7984,8011
c,10,-0.083,7984,8012
c,10,-0.393,7984,8013
n,38,-0.137,7984,8014
o,40,-0.365,7984,8015
o,40,-0.398,7984,8016
c,10,-0.4,8021,8035
c,26,-0.124,8021,8036
c,22,0.158,8021,8037
o,52,-0.129,8021,8038
o,35,-0.083,8021,8039
c,22,0.158,8021,8040
c,22,-0.291,8021,8041
o,52,-0.381,8021,8042
o,52,0.021,8021,8043
c,26,0.14,8021,8044
c,10,-0.395,8021,8045
c,50,-0.779,8021,8046
c,10,-0.412,8021,8047
c,10,0.002,8021,8048
c,10,-0.395,8021,8049
c,22,-0.108,8021,8050
c,26,0.142,8021,8051
c,10,0.021,8093,8063
c,10,-0.137,8093,8064
c,10,0.006,8093,8065
c,10,0.021,8093,8066
c,10,0.006,8093,8067
c,25,-0.191,8093,8068
o,40,-0.351,8093,8069
c,34,-0.137,8093,8070
c,22,0.142,8093,8071
o,28,-0.117,8093,8072
c,42,-0.191,8093,8073
c,10,0.006,8093,8074
c,92,-0.091,8093,8075
o,28,0.011,8093,8076
o,28,0.024,8093,8078
c,10,0.006,8093,8079
c,26,-0.08,8093,8080
c,10,0.006,8093,8081
c,10,-0.137,8093,8082
c,10,0.004,8093,8083
c,10,-0.137,8093,8084
c,10,0.006,8093,8085
o,40,-0.385,8154,8100
o,40,-0.392,8154,8101
o,40,-0.173,8154,8102
f,3,0.332,8154,8103
o,40,0.015,8154,8104
n,3,0.136,8154,8105
h,3,-0.106,8154,8106
o,40,-0.385,8154,8107
c,10,-0.091,8154,8108
c,10,-0.081,8154,8109
c,10,0.006,8154,8110
c,10,0.006,8154,8111
c,10,-0.099,8154,8112
c,10,0.006,8154,8113
c,10,-0.384,8154,8114
c,10,0.017,8154,8138
o,40,-0.385,8154,8139
h,3,0.152,8154,8141
c,10,0.03,8154,8143
h,3,0.054,8154,8145
c,10,-0.091,8154,8147
c,10,-0.384,8154,8148
c,10,-0.384,8154,8149
c,10,-0.091,8154,8150
c,10,-0.091,8154,8151
c,10,-0.379,8154,8152
c,10,-0.384,8154,8153
c,10,-0.091,8154,8155
c,10,-0.091,8188,8160
c,10,-0.083,8188,8161
c,10,-0.083,8188,8162
c,10,-0.083,8188,8163
c,10,-0.083,8188,8164
c,10,-0.083,8188,8165
c,10,-0.089,8188,8166
h,3,0.166,8188,8167
h,3,0.817,8188,8168
o,40,-0.385,8188,8169
h,3,0.143,8188,8170
c,10,-0.11,8188,8171
c,10,-0.081,8188,8172
